geoid,rate
13185,4.3
13187,1.8
13189,2.3
13191,1.6
13193,0.5
13195,1
13197,1.2
13199,0.6
13201,0.4
13205,1.4
13207,2.8
13209,1.2
13211,1.5
13213,0.6
13215,7.5
13217,2.7
13219,1.2
13221,1.6
13223,1.8
13225,1.3
13227,1.9
13229,1.4
13231,0.6
13233,0.7
13235,1.5
13237,1.3
13239,7.7
13241,1.7
13243,0.9
13245,4.9
13247,3.3
13249,1.1
13251,0.5
13253,1
13255,1.7
13257,1.3
13259,8.8
13261,1
13263,0.2
13265,0.5
13267,1.1
13269,1.6
13271,0
13273,0.4
13275,1.9
13277,1.2
13279,0.8
13281,4
13283,0.7
13285,3.1
13287,0.4
13289,0
13291,1.7
13293,0.8
13295,3.6
13297,1.9
13299,1.9
13301,0.2
13303,0.3
13305,3.1
13307,3.5
13309,0.2
13311,0.6
13313,2
13315,1
13317,1.7
13319,0.5
13321,1.5
15001,3.1
15003,4.6
15005,2.4
15007,2.3
15009,2.9
16001,4
16003,3.7
16005,3.3
16007,3.7
16009,2.4
16011,2
16013,3.9
16015,3.1
16017,3.9
16019,3.1
16021,4.5
16023,1.8
16025,5.1
16027,3.2
16029,1.9
16031,2.9
16033,2.2
16035,3.8
16037,1.9
16039,5.9
16041,4.9
16043,2.5
16045,3.6
16047,1.2
16049,3
16051,2.1
16053,1.3
16055,4.8
16057,7.4
16059,5.1
16061,1.4
16063,1.8
16065,14.4
16067,2
16069,4.2
16071,6.8
16073,4.6
16075,5.7
16077,1
16079,2.8
16081,7.8
16083,3.1
16085,5.5
16087,2.3
17001,1.6
17003,2.6
17005,1.6
17007,1
17009,0.6
17011,1.3
17013,0.7
17015,1.1
17017,1.5
17019,3.2
17021,1.7
17023,2.3
17025,1
17027,1.4
17029,2.3
17031,1.7
17033,1.2
17035,1.5
17037,1.4
17039,0.6
17041,0.7
17043,1.5
17045,2.8
17047,0.7
17049,0.7
17051,1
17053,1.3
17055,1
17057,0.9
17059,0.9
17061,1.4
17063,0.8
17065,0.5
17067,2.4
17069,0.9
17071,4.2
17073,1.3
17075,1.2
17077,2.9
17079,0.6
17081,1.6
17083,1.8
17085,1.9
17087,1.1
17089,1.1
17091,1.4
17093,1.5
17095,0.8
17097,2.9
17099,1.1
17101,2
17103,0.9
17105,0.7
17107,1.6
17109,2.1
17111,1.6
17113,2.3
17115,1.5
17117,1.1
17119,1.5
17121,1.7
17123,0.5
17125,0.8
17127,2.4
17129,2.2
17131,0.7
17133,2.6
17135,1.4
17137,1.7
17139,0.5
17141,1
17143,2
17145,1
17147,0.9
17149,1.6
17151,1.7
17153,1.4
17155,1.1
17157,1.3
17159,0.9
17161,2.2
17163,2.6
17165,0.7
17167,1.6
17169,0.3
17171,0.3
17173,0.6
17175,0.7
17177,1.1
17179,1
17181,1.4
17183,1.5
17185,1.3
17187,1.1
17189,1
17191,1.4
17193,1.2
17195,0.8
17197,0.9
17199,1.3
17201,1.4
17203,1
18001,1.2
18003,1.9
18005,3.1
18007,1.7
18009,0.4
18011,2.3
18013,0.5
18015,1
18017,0.5
18019,2.2
18021,1.3
18023,0.8
18025,1.9
18027,0.8
18029,3.5
18031,2
18033,1.6
18035,2.1
18037,1.4
18039,1.5
18041,0.7
18043,2.7
18045,1.5
18047,2.6
18049,1.1
18051,1.2
18053,2.6
18055,0.9
18057,2.9
18059,1.3
18061,1.7
18063,1.5
18065,0.8
18067,1.7
18069,1.9
18071,1.3
18073,2
18075,0.8
18077,2.2
18079,1.7
18081,2.1
18083,1.8
18085,2
18087,1.3
18089,3.1
18091,2.3
18093,0.7
18095,1.2
18097,1.8
18099,0.9
18101,1.5
18103,1
18105,4.6
18107,1.8
18109,0.9
18111,2.7
18113,1.2
18115,3
18117,0.9
18119,0.5
18121,1.7
18123,2.4
18125,0.7
18127,2.4
18129,1.7
18131,0.3
18133,1.8
18135,1.4
18137,0.8
18139,1.3
18141,3.3
18143,1.6
18145,1.5
18147,0.9
18149,1.2
18151,3
18153,0.6
18155,1.5
18157,3.7
18159,0.5
18161,3
18163,2.2
18165,1.5
18167,2.8
18169,2
18171,1.4
18173,1.3
18175,1.4
18177,3.4
18179,0.8
18181,0.6
18183,0.9
19001,1.1
19003,0.4
19005,2.3
19007,2.6
19009,1.1
19011,0.9
19013,1.9
19015,3.3
19017,1.7
19019,1.3
19021,3.2
19023,0.3
19025,0.8
19027,1.1
19029,0.8
19031,0.5
19033,1.2
19035,0.7
19037,0.5
19039,2.8
19041,2
19043,1.6
19045,2.7
19047,1.4
19049,2.6
19051,2.1
19053,4.3
19055,1.1
19057,1.7
19059,1.9
19061,3.7
19063,6.4
19065,1.6
19067,2.7
19069,1.6
19071,2
19073,1.7
19075,0.8
19077,0.9
19079,1.7
19081,0.5
19083,1.4
19085,1.8
19087,1.7
19089,2
19091,2.5
19093,1.1
19095,1.8
19097,1.3
19099,1.3
19101,1.8
19103,5.2
19105,0.9
19107,0.6
19109,1.2
19111,1.8
19113,2.5
19115,0.8
19117,2
19119,1.5
19121,1.1
19123,2.6
19125,1.7
19127,1.6
19129,2.6
19131,1.3
19133,1.7
19135,2.9
19137,3.1
19139,1.2
19141,2.1
19143,1.9
19145,4
19147,1.6
19149,1.6
19151,1.4
19153,2.6
19155,3.8
19157,4
19159,1.2
19161,1
19163,3.7
19165,2.1
19167,3.7
19169,5.3
19171,0.8
19173,1.7
19175,1
19177,1.6
19179,1.5
19181,1.2
19183,2.1
19185,1.9
19187,2.9
19189,3.5
19191,3.5
19193,3.2
19195,1.9
19197,2.4
20001,0.7
20003,3
20005,3.2
20007,3
20009,2.8
20011,2
20013,2.5
20015,2.5
20017,1.2
20019,3.8
20021,2.8
20023,3.2
20025,8.9
20027,3.8
20029,1.6
20031,2.8
20033,0.6
20035,3.4
20037,3.7
20039,2.7
20041,3.5
20043,4.7
20045,4.2
20047,1.5
20049,1
20051,2.6
20053,1.7
20055,1.9
20057,2
20059,2.9
20061,10.5
20063,1.7
20065,1.9
20067,2.3
20069,2.9
20071,1.1
20073,1.2
20075,4.5
20077,3.2
20079,2.3
20081,2.6
20083,1.2
20085,2
20087,0.6
20089,0.9
20091,4
20093,2.9
20095,4.1
20097,2
20099,2.1
20101,1.7
20103,7.8
20105,2.4
20107,1.8
20109,1.2
20111,3.9
20113,1.7
20115,1.1
20117,1.3
20119,1.7
20121,1.8
20123,1.3
20125,2.7
20127,3.8
20129,1
20131,2.2
20133,1.3
20135,0.5
20137,1
20139,1.4
20141,3
20143,0.6
20145,3.4
20147,0.6
20149,4
20151,3.2
20153,1.7
20155,2.1
20157,2.5
20159,2.1
20161,6.3
20163,0.4
20165,1.8
20167,3.6
20169,2.4
20171,0.4
20173,1.9
20175,3.7
20177,2
20179,0.8
20181,5.1
20183,1.9
20185,0.7
20187,2.1
20189,4.1
20191,1.1
20193,3.4
20195,1.6
20197,2.5
20199,1.2
20201,3.1
20203,1.9
20205,1.3
20207,0.9
20209,3.7
21001,2.3
21003,2.4
21005,0.4
21007,1.9
21009,1.3
21011,0.7
21013,2
21015,3.3
21017,1.8
21019,3.3
21021,3
21023,0.8
21025,1.3
21027,1.5
21029,1.3
21031,1.8
21033,1.4
21035,3.3
21037,3.4
21039,0.6
21041,3.5
21043,1.5
21045,2.7
21047,11.1
21049,2
21051,1.4
21053,0.6
21055,1.5
21057,1.9
21059,1.4
21061,3.8
21063,0.1
21065,0.4
21067,3.9
21069,1.3
21071,0.7
21073,2.4
21075,2.7
21077,3.6
21079,0.7
21081,0.9
21083,1.6
21085,1.5
21087,0.5
21089,2.4
21091,2.4
21093,6.7
21095,0.8
21097,1.4
21099,0.5
21101,3
21103,0.7
21105,2.9
21107,0.8
21109,0.7
21111,2.2
21113,2.5
21115,0.5
21117,3.5
21119,2.1
21121,1.9
21123,1.1
21125,1.6
21127,2.2
21129,1.7
21131,1.8
21133,0.4
21135,3
21137,0.5
21139,0.9
21141,2.4
21143,2.1
21145,2.1
21147,3.4
21149,0.6
21151,2.8
21153,0
21155,0.4
21157,1.2
21159,2.5
21161,2.4
21163,4.4
21165,1.3
21167,0.8
21169,1.7
21171,1.9
21173,1.6
21175,1.5
21177,1.3
21179,1
21181,1.4
21183,2.3
21185,2.9
21187,0.9
21189,0
21191,1.5
21193,0.9
21195,1.7
21197,0.8
21199,1.7
21201,1
21203,0.6
21205,3.4
21207,0.3
21209,2.5
21211,2.6
21213,2.3
21215,0.5
21217,2
21219,3.6
21221,1.9
21223,1.7
21225,6.8
21227,3.9
21229,1.6
21231,2.3
21233,0.7
21235,2.7
21237,0.4
21239,1.6
22001,1.5
22003,1.9
22005,1.6
22007,1
22009,0.4
22011,2.4
22013,1
22015,4.2
22017,1.6
22019,2.6
22021,0.6
22023,2
22025,1.3
22027,1.3
22029,2.1
22031,1.2
22033,2.2
22035,3.3
22037,1
22039,1.1
22041,1.7
22043,3
22045,1
22047,1.3
22049,3
22051,1.6
22053,1.1
22055,2.8
22057,0.6
22059,2.2
22061,2.6
22063,2.1
22065,1.4
22067,0.8
22069,1.3
22071,3.4
22073,1.3
22075,3.1
22077,0.7
22079,1.4
22081,0.2
22083,0.9
22085,0.8
22087,1.3
22089,1.1
22091,0.2
22093,0.4
22095,0.7
22097,1.3
22099,0.6
22101,1.5
22103,3.1
22105,2.1
22107,0.6
22109,1.4
22111,0.6
22113,0.7
22115,9.2
22117,1.6
22119,1.1
22121,2.6
22123,1.7
22125,0.7
22127,1.8
23001,1.7
23003,2.2
23005,3.3
23007,1.7
23009,2.2
23011,1.9
23013,2.1
23015,1.7
23017,1.9
23019,2.4
23021,1.3
23023,1.8
23025,1.8
23027,2.6
23029,2.1
23031,3.3
24001,2.3
24003,3.2
24005,1.7
24009,2.5
24011,1.4
24013,1.3
24015,2.6
24017,2.5
24019,1.2
24021,2.4
24023,3
24025,2
24027,2.4
24029,4.9
24031,3.5
24033,3.4
24035,1.3
24037,3.4
24039,3.3
24041,2.7
24043,2.4
24045,3.1
24047,2.5
24510,2.3
25001,1.9
25003,2.4
25005,1.4
25007,3.3
25009,1.5
25011,2
25013,1.6
25015,3.8
25017,2.5
25019,1.9
25021,1.9
25023,1.2
25025,3.8
25027,1.5
26001,2
26003,2.6
26005,0.8
26007,1.3
26009,0.9
26011,0.5
26013,1.1
26015,0.9
26017,0.9
26019,1.6
26021,2.9
26023,1.2
26025,1.7
26027,2.8
26029,1.7
26031,1.6
26033,2
26035,0.9
26037,1.1
26039,0.6
26041,1.8
26043,2.7
26045,1.5
26047,1.7
26049,1.2
26051,0.4
26053,2.2
26055,2
26057,1.1
26059,2.1
26061,2.8
26063,0.6
26065,2.4
26067,1.3
26069,2.7
26071,1.9
26073,1.6
26075,1.1
26077,2.1
26079,1.6
26081,1.6
26083,1.6
26085,1.5
26087,0.8
26089,1.6
26091,1.8
26093,1
26095,0.9
26097,1.6
26099,0.8
26101,1.9
26103,2.5
26105,1.7
26107,1.1
26109,3.1
26111,2.6
26113,1.2
26115,1.8
26117,1
26119,2.1
26121,1
26123,1.4
26125,1.4
26127,1.7
26129,0.6
26131,1.1
26133,1.2
26135,1.1
26137,1.7
26139,1.4
26141,1.4
26143,1.7
26145,1.4
26147,1.2
26149,1.8
26151,0.9
26153,1.1
26155,1.4
26157,1
26159,1.5
26161,3.9
26163,1
26165,0.8
27001,1
27003,1.3
27005,1.7
27007,1.6
27009,2
27011,1.1
27013,2.2
27015,2
27017,0.8
27019,1.7
27021,1
27023,0.7
27025,1.3
27027,4.2
27029,1.4
27031,1.1
27033,2
27035,1.5
27037,1.6
27039,0.8
27041,1.1
27043,0.9
27045,1.4
27047,1
27049,1.6
27051,0.9
27053,2.6
27055,3
27057,1.3
27059,0.7
27061,1.8
27063,2.1
27065,1.4
27067,1.6
27069,0.8
27071,1.4
27073,1.2
27075,2.3
27077,1.5
27079,1.8
27081,3
27083,1.6
27085,0.6
27087,0.8
27089,1.3
27091,2
27093,0.7
27095,0.8
27097,0.6
27099,1.8
27101,0.8
27103,1.9
27105,2.3
27107,1.9
27109,2.6
27111,1.6
27113,3.2
27115,1.4
27117,3.4
27119,3.6
27121,1.1
27123,2.4
27125,0.6
27127,1.5
27129,1.2
27131,2.5
27133,5.6
27135,1.2
27137,1.7
27139,1.4
27141,1.2
27143,1.8
27145,2
27147,1.4
27149,3
27151,1.3
27153,1
27155,2.6
27157,1.1
27159,1
27161,2
27163,1.8
27165,0.7
27167,4.7
27169,3.4
27171,1.1
27173,1.4
28001,1.6
28003,2.8
28005,0.4
28007,2.4
28009,3.1
28011,1.6
28013,1
28015,0.2
28017,0.5
28019,3.6
28021,0.8
28023,1
28025,0.8
28027,2.1
28029,1.5
28031,0.5
28033,4.2
28035,2.2
28037,0.3
28039,1.3
28041,1.1
28043,1.6
28045,3.9
28047,6
28049,1.3
28051,1.4
28053,0.1
28055,2.6
28057,1.6
28059,2.4
28061,0.6
28063,0.4
28065,0.7
28067,1.7
28069,1.3
28071,7.9
28073,3.3
28075,3.4
28077,0.8
28079,0.8
28081,1.3
28083,1.6
28085,0.7
28087,3.4
28089,2.2
28091,2.3
28093,1.5
28095,0.8
28097,0.9
28099,1.3
28101,0.6
28103,0.8
28105,6
28107,1
28109,4.1
28111,2.2
28113,2.4
28115,1.8
28117,1.1
28119,2.1
28121,1.9
28123,1
28125,1
28127,1.4
28129,0.1
28131,2.3
28133,1.4
28135,8.6
28137,1.1
28139,1.4
28141,1.3
28143,1.5
28145,1.1
28147,2.8
28149,0.9
28151,1.4
28153,1
28155,1.2
28157,1.2
28159,0.8
28161,1
28163,3.3
29001,4.7
29003,1.8
29005,3.2
29007,2.7
29009,2.6
29011,2.7
29013,2.3
29015,3.5
29017,0.1
29019,4.2
29021,2.9
29023,2.1
29025,1.5
29027,2.2
29029,3.1
29031,2.5
29033,2.7
29035,0.8
29037,1.7
29039,2
29041,0.2
29043,2.5
29045,1.7
29047,2.8
29049,2.7
29051,1.3
29053,1.6
29055,1.5
29057,2
29059,2.1
29061,1.5
29063,3.7
29065,1.9
29067,1.2
29069,2.8
29071,0.8
29073,1.3
29075,1.1
29077,2.7
29079,1.4
29081,2.2
29083,1
29085,1
29087,2.4
29089,0.6
29091,1.5
29093,1.4
29095,2.9
29097,2.7
29099,1.1
29101,4.5
29103,2
29105,2.4
29107,1.4
29109,2.3
29111,3.6
29113,0.4
29115,0.5
29117,1.4
29119,6
29121,0.5
29123,0.9
29125,2.3
29127,2.1
29129,1.9
29131,1.9
29133,4.4
29135,1.4
29137,2.1
29139,1.1
29141,1.5
29143,1.1
29145,2.7
29147,4.5
29149,4.7
29151,0.7
29153,4.2
29155,3.4
29157,1.9
29159,2.1
29161,4.1
29163,1.3
29165,4.9
29167,2.1
29169,26.4
29171,3.9
29173,1.7
29175,2.2
29177,0.9
29179,0.7
29181,2
29183,1.5
29185,3.7
29186,1.1
29187,1.6
29189,2.3
29195,1.2
29197,1.3
29199,5.8
29201,1.6
29203,1.8
29205,1.2
29207,1.7
29209,2.3
29211,3.5
29213,5.9
29215,2.5
29217,2.7
29219,1.1
29221,0.7
29223,1.3
29225,1.8
29227,1.3
29229,1.9
29510,3.3
30001,4.7
30003,1.6
30005,2.4
30007,4.3
30009,2.8
30011,0.9
30013,3.4
30015,2.7
30017,4.3
30019,2.9
30021,7.6
30023,4.5
30025,4.4
30027,1.5
30029,4.5
30031,5.7
30033,1.7
30035,2.2
30037,4.2
30039,3.3
30041,1.5
30043,3.7
30045,3.2
30047,3.1
30049,3.5
30051,2.7
30053,4.2
30055,1.8
30057,4.6
30059,1.8
30061,5.8
30063,4.1
30065,2
30067,2.2
30069,0.2
30071,1.8
30073,3.5
30075,2.6
30077,2.1
30079,0.4
30081,3.4
30083,9.7
30085,2.1
30087,0.8
30089,2.8
30091,4.2
30093,3.7
30095,2.4
30097,1.1
30099,1.8
30101,6.5
30103,2
30105,2.6
30107,0.8
30109,4.3
30111,3.2
31001,2.2
31003,1.1
31005,0
31007,5.8
31009,1.8
31011,0.6
31013,1
31015,0.4
31017,0.1
31019,2.9
31021,1
31023,0.4
31025,1.5
31027,3.2
31029,2.9
31031,3.7
31033,4.4
31035,1.5
31037,1.8
31039,1.4
31041,2.8
31043,5
31045,8.2
31047,1.9
31049,4.3
31051,1.2
31053,1.5
31055,2.8
31057,2.2
31059,1.4
31061,2.6
31063,3.1
31065,1.5
31067,2.2
31069,4.1
31071,0
31073,0
31075,2.4
31077,0.8
31079,2.6
31081,0.9
31083,1.1
31085,2.1
31087,1.2
31089,1.8
31091,3.4
31093,1.2
31095,1.9
31097,0.9
31099,1.1
31101,7.5
31103,2
31105,5.6
31107,2.4
31109,2.6
31111,2.4
31113,4.2
31115,2.2
31117,0.5
31119,2.2
31121,1.6
31123,3.3
31125,1.1
31127,3.2
31129,2.1
31131,2.5
31133,1.9
31135,4.1
31137,2.9
31139,1.7
31141,1.1
31143,1.2
31145,3.3
31147,1.7
31149,2.8
31151,1.1
31153,4
31155,1.5
31157,3.6
31159,3.2
31161,3
31163,1.6
31165,2.3
31167,1.5
31169,1.7
31171,0.6
31173,1.5
31175,1.6
31177,1.9
31179,3.9
31181,3.3
31183,0.4
31185,1.6
32001,6.2
32003,4.5
32005,4.7
32007,4.7
32009,5.6
32011,3.7
32013,4.6
32015,1.9
32017,3.4
32019,5.3
32021,4.3
32023,5
32027,3.8
32029,3.6
32031,4.4
32033,2.6
32510,5.4
33001,2.1
33003,3.6
33005,5
33007,2.2
33009,6.5
33011,3
33013,2.2
33015,3.4
33017,4.4
33019,2.4
34001,1.6
34003,1.7
34005,2
34007,1.8
34009,2.6
34011,1
34013,1.6
34015,1
34017,2.6
34019,1.5
34021,2.2
34023,1.3
34025,1.3
34027,1.3
34029,1.2
34031,0.9
34033,1.6
34035,1.4
34037,1.4
34039,1.3
34041,1.9
35001,2.7
35003,1.3
35005,3.1
35006,1.6
35007,2.8
35009,6.9
35011,4
35013,3.2
35015,3.2
35017,2.5
35019,0.9
35021,4.6
35023,3.6
35025,2.9
35027,4
35028,4.4
35029,2.7
35031,1.5
35033,0.1
35035,5.3
35037,2.4
35039,0.8
35041,3.9
35043,2.4
35045,2.2
35047,1.7
35049,3.6
35051,2.2
35053,1.9
35055,2.7
35057,2.3
35059,5.6
35061,1.5
36001,1.6
36003,1.8
36005,0.8
36007,1.6
36009,1.4
36011,1
36013,1.6
36015,1.7
36017,1
36019,1.3
36021,1.1
36023,0.7
36025,1.2
36027,1.5
36029,1
36031,2.8
36033,1.4
36035,0.9
36037,1
36039,1
36041,1.4
36043,0.6
36045,7.8
36047,1.2
36049,1.5
36051,0.8
36053,1.6
36055,1.6
36057,0.9
36059,0.6
36061,3.8
36063,0.7
36065,1.3
36067,2
36069,1.6
36071,1.6
36073,0.6
36075,0.9
36077,1.5
36079,0.7
36081,0.8
36083,1.9
36085,0.6
36087,1
36089,1.7
36091,2
36093,1
36095,1
36097,0.8
36099,1.4
36101,1.2
36103,0.6
36105,0.8
36107,1.8
36109,6.6
36111,1
36113,1
36115,1.9
36117,1.4
36119,1.2
36121,1.4
36123,3.2
37001,2.3
37003,1
37005,1.9
37007,1.3
37009,0.9
37011,2.9
37013,1
37015,1.1
37017,0.9
37019,4.1
37021,4
37023,1.4
37025,2.1
37027,1
37029,2.6
37031,2.8
37033,2.3
37035,1.6
37037,1.9
37039,3.7
37041,2.6
37043,3.2
37045,1.4
37047,1.8
37049,6.5
37051,6.3
37053,3
37055,4
37057,1.2
37059,1.3
37061,1
37063,4
37065,1.2
37067,2.5
37069,1.3
37071,1.7
37073,1.9
37075,3.5
37077,2.2
37079,1.7
37081,2.3
37083,1
37085,4.6
37087,3.2
37089,3.5
37091,4.9
37093,4.9
37095,1.2
37097,2.5
37099,2.6
37101,1.9
37103,1.1
37105,1.9
37107,1.1
37109,2.5
37111,0.6
37113,4
37115,2
37117,1.1
37119,4.3
37121,0.7
37123,0.6
37125,2.6
37127,1.3
37129,2.9
37131,1.9
37133,9.9
37135,4.5
37137,1.2
37139,3.1
37141,2.4
37143,3.4
37145,1
37147,2.5
37149,2.4
37151,0.8
37153,1.2
37155,1.1
37157,1.3
37159,1.5
37161,1.6
37163,1.4
37165,1.9
37167,0.9
37169,0.4
37171,0.9
37173,1.8
37175,2.5
37177,0.8
37179,2.9
37181,1
37183,3.2
37185,2.3
37187,0.9
37189,2.8
37191,2.4
37193,0.5
37195,1.4
37197,1
37199,1.2
38001,4.5
38003,4.3
38005,1.1
38007,5.1
38009,3.9
38011,5.2
38013,8.4
38015,3.2
38017,7.6
38019,0.9
38021,5.8
38023,2.3
38025,6.4
38027,2.9
38029,0.3
38031,1.2
38033,8.2
38035,8.7
38037,3.7
38039,1.6
38041,7.2
38043,1.2
38045,1.9
38047,1.9
38049,2.4
38051,0.9
38053,3.9
38055,2.7
38057,4
38059,3.3
38061,2.7
38063,1.9
38065,0
38067,2.1
38069,1.7
38071,1.4
38073,2.9
38075,1.8
38077,4.8
38079,0.6
38081,3
38083,2.4
38085,3
38087,2.5
38089,7.1
38091,0.8
38093,3.9
38095,0.8
38097,2.9
38099,2.2
38101,7.6
38103,1.3
38105,9.4
39001,0.9
39003,2.4
39005,0.8
39007,1.3
39009,2.7
39011,0.9
39013,2.1
39015,1.6
39017,2.1
39019,1.7
39021,1.6
39023,1.6
39025,1.7
39027,1.3
39029,2.1
