geoid,rate
08001,4.9
08003,6.8
08005,4.3
08007,16.4
08009,10.6
08011,7.5
08013,3.4
08014,4.7
08015,6.8
08017,6.1
08019,4.9
08021,5
08023,15.3
08025,14.5
08027,17.5
08029,11.1
08031,4.3
08033,10.6
08035,4.6
08037,9.5
08039,7.1
08041,4.4
08043,6.1
08045,7.9
08047,3.5
08049,24.2
08051,15.1
08053,21.4
08055,4.4
08057,7.5
08059,3.1
08061,25.8
08063,9.4
08065,4.8
08067,10.2
08069,3
08071,13.7
08073,9.5
08075,9.8
08077,3
08079,18.9
08081,17.2
08083,5.7
08085,5.4
08087,4.3
08089,12
08091,18.9
08093,4.7
08095,4.5
08097,22.4
08099,9.6
08101,6.4
08103,17.1
08105,6.4
08107,22.7
08109,4.4
08111,35.5
08113,26.7
08115,11.5
08117,25.7
08119,4.8
08121,8.8
08123,4
08125,5.9
09001,6.1
09003,7.2
09005,4.2
09007,6.9
09009,7.6
09011,6.3
09013,6.2
09015,6.9
10001,6.7
10003,8.2
10005,7.7
11001,5.5
12001,10.3
12003,8.8
12005,27
12007,5.2
12009,11.4
12011,7.9
12013,11.6
12015,14.4
12017,7.9
12019,5.6
12021,10.9
12023,8
12027,11.6
12029,7.4
12031,8.3
12033,14.5
12035,3.6
12037,12.8
12039,5.7
12041,2.8
12043,12.3
12045,16.4
12047,7.6
12049,13.4
12051,10.1
12053,7.4
12055,14.8
12057,7.7
12059,7
12061,16
12063,9.5
12065,6.6
12067,16.6
12069,13.3
12071,10.7
12073,6.5
12075,7.2
12077,5.2
12079,17
12081,11.4
12083,9.3
12085,8.5
12086,7
12087,19.5
12089,8.8
12091,10.1
12093,8.4
12095,8.6
12097,6.1
12099,7.7
12101,9.2
12103,8.2
12105,8.6
12107,6.1
12109,7.1
12111,10
12113,12
12115,8.3
12117,11.7
12119,18.1
12121,4.8
12123,16.8
12125,5.4
12127,8.4
12129,7
12131,7.7
12133,5.8
13001,6.2
13003,10.5
13005,4.1
13007,7.3
13009,8.2
13011,5
13013,8.8
13015,7
13017,4
13019,2.6
13021,11.9
13023,14.7
13025,8.3
13027,5.3
13029,4
13031,11.2
13033,5.9
13035,8.1
13037,11.1
13039,8.8
13043,9
13045,5.6
13047,6.4
13049,16
13051,8.4
13053,11.5
13055,10
13057,7.2
13059,11.6
13061,1.6
13063,16.2
13065,2.1
13067,7
13069,3.7
13071,7
13073,8.3
13075,3.8
13077,4.4
13079,7.4
13081,6.5
13083,5.4
13085,3.1
13087,6.8
13089,9.4
13091,5.7
13093,8.3
13095,11.1
13097,6.5
13099,5.9
13101,6.9
13103,5.9
13105,7.3
13107,8.2
13109,7.6
13111,18.9
13113,6.6
13115,11.3
13117,7.3
13119,5.1
13121,9.1
13123,21.3
13125,11.4
13127,10
13129,10.8
13131,2.6
13133,9.4
13135,7.5
13137,10.4
13139,7.9
13141,21.2
13143,7.4
13145,3.8
13147,1.7
13149,4.3
13151,8.5
13153,8.7
13155,2.5
13157,9.1
13159,2.7
13161,12.6
13163,8.4
13165,6.9
13167,5.6
13169,6.3
13171,13.5
13173,7.5
13175,7.4
13177,5.7
13179,12.5
13181,4.2
13183,19.8
13185,6.8
13187,4.2
13189,7.4
13191,5
13193,6.9
13195,6.8
13197,10.7
13199,3.9
13201,5.4
13205,2.8
13207,6.4
13209,8.7
13211,4.6
13213,6.5
13215,6.7
13217,4.4
13219,7.4
13221,8
13223,5.1
13225,9.9
13227,7.3
13229,0.5
13231,8.1
13233,10.8
13235,7.1
13237,17.1
13239,10.4
13241,14.4
13243,2.3
13245,10.1
13247,14.2
13249,5.9
13251,9.1
13253,10.2
13255,11.2
13257,14.4
13259,3.4
13261,9.3
13263,5.3
13265,1
13267,14
13269,6.2
13271,13.2
13273,6.3
13275,4.1
13277,1.4
13279,7.4
13281,13.4
13283,2.2
13285,5.6
13287,4.6
13289,2
13291,10.5
13293,6.4
13295,8.2
13297,5.6
13299,3.2
13301,0.6
13303,7.9
13305,5.3
13307,20.3
13309,6.1
13311,20.3
13313,12.8
13315,2.7
13317,3.7
13319,4.9
13321,5.4
15001,10.5
15003,4.9
15005,11.7
15007,18.9
15009,24.1
16001,3.3
16003,11.8
16005,6.1
16007,3
16009,9.6
16011,6
16013,3.1
16015,3.4
16017,4.8
16019,8.3
16021,4.7
16023,23.2
16025,7.3
16027,3.6
16029,0
16031,8.1
16033,13.4
16035,6.1
16037,21.6
16039,11.1
16041,0
16043,12.5
16045,4.6
16047,3.7
16049,12.1
16051,5
16053,4.3
16055,6
16057,2.7
16059,10.8
16061,4.8
16063,7.8
16065,15.4
16067,5.3
16069,4.7
16071,6.1
16073,3.6
16075,6.5
16077,6.6
16079,6.2
16081,16.4
16083,5.1
16085,4.5
16087,3.9
17001,5.9
17003,16.6
17005,12.6
17007,2.8
17009,2.1
17011,6.9
17013,7.7
17015,7.1
17017,4
17019,8
17021,6.5
17023,4.9
17025,0.4
17027,5.9
17029,10.1
17031,6.6
17033,9.9
17035,3.4
17037,4.2
17039,7.2
17041,6.8
17043,4.8
17045,5.2
17047,7.2
17049,6
17051,10.8
17053,3.5
17055,6.3
17057,5.8
17059,4
17061,4.4
17063,4.2
17065,0.7
17067,10.7
17069,3.9
17071,3.5
17073,4.2
17075,3.4
17077,15.8
17079,8.8
17081,3.9
17083,4
17085,9.1
17087,5.5
17089,4.8
17091,7.8
17093,2.4
17095,4.8
17097,5.8
17099,7
17101,4.7
17103,7.9
17105,7.4
17107,5
17109,12.1
17111,5.6
17113,6.6
17115,7.8
17117,7.2
17119,6
17121,7.7
17123,6.3
17125,1.6
17127,4.1
17129,3.3
17131,2.4
17133,5.7
17135,4.7
17137,3.3
17139,5
17141,5.2
17143,6.6
17145,21.9
17147,8.2
17149,1.8
17151,2.6
17153,6.6
17155,0.2
17157,10.8
17159,4.8
17161,8.5
17163,4.8
17165,4.7
17167,4
17169,11.6
17171,3.6
17173,7.4
17175,6.8
17177,9.4
17179,7.2
17181,8.1
17183,11.2
17185,10.4
17187,10.8
17189,4.1
17191,5.9
17193,9.2
17195,6.6
17197,5.4
17199,10.4
17201,7
17203,2.8
18001,10.9
18003,9.4
18005,5.6
18007,5.4
18009,4.7
18011,7.4
18013,1.8
18015,4.7
18017,7
18019,9.4
18021,4.1
18023,10
18025,4.2
18027,8
18029,10.4
18031,6.7
18033,8.2
18035,9.1
18037,6.5
18039,7.3
18041,15.9
18043,8.7
18045,4
18047,6.3
18049,7.2
18051,6.3
18053,6
18055,9.2
18057,6.6
18059,6.5
18061,8.5
18063,6.3
18065,17.8
18067,6.5
18069,7
18071,8.4
18073,7.5
18075,8.7
18077,7.5
18079,3.6
18081,6.6
18083,9.2
18085,8.3
18087,10.2
18089,5.5
18091,5.9
18093,10.4
18095,9.3
18097,9.1
18099,5.4
18101,5.3
18103,6.8
18105,4.9
18107,7.8
18109,6.3
18111,4.4
18113,3.6
18115,9.8
18117,7.5
18119,4.3
18121,3.1
18123,10.1
18125,6.6
18127,6
18129,8.6
18131,8.3
18133,5
18135,7.1
18137,11.2
18139,4.3
18141,11.7
18143,7.7
18145,8.9
18147,7.9
18149,6.3
18151,7.6
18153,10
18155,7.4
18157,4.8
18159,2.9
18161,7.4
18163,6.1
18165,4.2
18167,8.1
18169,4.2
18171,8.4
18173,3.6
18175,4.5
18177,13.2
18179,13.8
18181,5.9
18183,6.6
19001,10.5
19003,2.9
19005,5.4
19007,16.2
19009,3.6
19011,12.9
19013,8.4
19015,6.5
19017,7.6
19019,9.5
19021,5.8
19023,6.7
19025,12
19027,11.2
19029,6.3
19031,4.3
19033,6.7
19035,4.2
19037,0.9
19039,2.4
19041,10.5
19043,7.2
19045,8.9
19047,8.9
19049,4.4
19051,7.5
19053,9.6
19055,6.1
19057,11.8
19059,13.2
19061,6.9
19063,4.2
19065,4.4
19067,6.2
19069,1.1
19071,7.7
19073,8.3
19075,2.8
19077,13.6
19079,7.3
19081,8.3
19083,10.1
19085,5
19087,7.1
19089,9.9
19091,2.5
19093,11.8
19095,3.3
19097,4.5
19099,8.6
19101,3.1
19103,2.3
19105,5.3
19107,4
19109,8.9
19111,5.7
19113,8.2
19115,1.5
19117,0.5
19119,11.6
19121,3.8
19123,7.5
19125,5.7
19127,5.3
19129,12
19131,4.8
19133,7.8
19135,6.3
19137,8.4
19139,10.5
19141,4.8
19143,8.4
19145,9.3
19147,6.2
19149,3.3
19151,4.8
19153,4.9
19155,7.3
19157,4.1
19159,2.3
19161,12.1
19163,6.9
19165,0
19167,5.4
19169,1.7
19171,5.6
19173,6.5
19175,3.9
19177,13
19179,11.5
19181,3.2
19183,4.6
19185,10.5
19187,7.4
19189,8.7
19191,1.6
19193,4.9
19195,0.8
19197,13.5
20001,10.4
20003,0.9
20005,12.1
20007,18.3
20009,2.9
20011,13.3
20013,3.2
20015,6.9
20017,8.9
20019,9.9
20021,17.3
20023,5.9
20025,12.6
20027,17.5
20029,13.7
20031,3.5
20033,1.1
20035,5.4
20037,15.6
20039,0
20041,7.7
20043,3.8
20045,6.7
20047,5
20049,8.8
20051,4.6
20053,7.4
20055,4.1
20057,5
20059,8.1
20061,11.8
20063,7
20065,0
20067,0
20069,6.9
20071,1.9
20073,4.9
20075,5.2
20077,17
20079,3.3
20081,8.8
20083,16.3
20085,6.7
20087,3
20089,12.4
20091,4.5
20093,16.5
20095,6
20097,9.8
20099,12.5
20101,5.7
20103,5.4
20105,6.2
20107,5.7
20109,6.9
20111,8.8
20113,4.2
20115,9.5
20117,7.8
20119,7.5
20121,2.5
20123,14.5
20125,7.9
20127,3.8
20129,7.2
20131,5.9
20133,8.9
20135,14.1
20137,15.2
20139,7.6
20141,5.6
20143,2.5
20145,0.5
20147,11.3
20149,6.2
20151,7.7
20153,7.8
20155,7.3
20157,3.1
20159,8.4
20161,9.1
20163,2.6
20165,0
20167,0.7
20169,4.4
20171,0
20173,8
20175,4.3
20177,11.6
20179,11.5
20181,4.9
20183,5.4
20185,12.4
20187,7.7
20189,12.7
20191,12.1
20193,0.7
20195,11
20197,10.1
20199,12.6
20201,12.9
20203,4
20205,8.4
20207,10.1
20209,7.4
21001,6.2
21003,2.6
21005,4.3
21007,6.1
21009,6.2
21011,5.9
21013,3.8
21015,4.5
21017,2.8
21019,8.3
21021,3.4
21023,5.1
21025,3.7
21027,9.9
21029,6.6
21031,3.3
21033,4.4
21035,6.6
21037,1.8
21039,2.7
21041,2.4
21043,5.5
21045,7.9
21047,6.1
21049,6.5
21051,5.2
21053,6.5
21055,0
21057,9.6
21059,6.4
21061,13.1
21063,15.1
21065,4.5
21067,5.4
21069,6.6
21071,4.7
21073,7.6
21075,9.3
21077,6.2
21079,6.8
21081,5.8
21083,4.4
21085,4.3
21087,8.7
21089,4.6
21091,7.4
21093,9.4
21095,7.8
21097,3.3
21099,3.5
21101,2.9
21103,2.7
21105,6.4
21107,7.2
21109,6
21111,7.2
21113,3.6
21115,8.7
21117,7.8
21119,7
21121,9.9
21123,17.9
21125,3
21127,3.6
21129,3.6
21131,9.8
21133,1.9
21135,6.3
21137,3.3
21139,9.8
21141,6.2
21143,2.9
21145,5.6
21147,8.8
21149,4.9
21151,5.1
21153,6.6
21155,3.3
21157,7.3
21159,2.1
21161,11.9
21163,10.2
21165,14.8
21167,3.2
21169,2.3
21171,5.5
21173,7.7
21175,8.8
21177,16.6
21179,7.3
21181,9.4
21183,1.2
21185,5.3
21187,0
21189,2.9
21191,7
21193,5.4
21195,5.8
21197,7.3
21199,9.6
21201,4.2
21203,6.7
21205,9.7
21207,7.5
21209,7.3
21211,4.8
21213,8.4
21215,4.9
21217,4.7
21219,10.3
21221,8.2
21223,6.3
21225,4.1
21227,5.1
21229,4.7
21231,11.2
21233,6.6
21235,8.4
21237,1.4
21239,8.3
22001,8
22003,6.6
22005,4.7
22007,8.6
22009,10.4
22011,6.3
22013,4.5
22015,7.1
22017,8.9
22019,9
22021,3.6
22023,13.1
22025,3.6
22027,2
22029,4.1
22031,7.4
22033,8.8
22035,3.9
22037,4.1
22039,7.3
22041,7.7
22043,5.2
22045,9.8
22047,6
22049,3.2
22051,9.3
22053,6.7
22055,6.1
22057,3.3
22059,1.6
22061,6.3
22063,7.9
22065,6.8
22067,6.7
22069,11.3
22071,8.7
22073,7.7
22075,3.6
22077,9.3
22079,7.4
22081,4.5
22083,5
22085,6.9
22087,7
22089,8.5
22091,4.7
22093,4.4
22095,9.4
22097,9.2
22099,7.9
22101,5.7
22103,8.3
22105,7.7
22107,6.3
22109,6.9
22111,10.3
22113,5.5
22115,12.5
22117,8.9
22119,9.4
22121,5.3
22123,3.4
22125,12.7
22127,11.8
23001,4
23003,8.7
23005,5.1
23007,10
23009,5
23011,4.7
23013,7
23015,15.9
23017,23.4
23019,5.8
23021,3.3
23023,6.7
23025,7.3
23027,4.9
23029,6.6
23031,6.7
24001,7.1
24003,4.5
24005,6
24009,5.3
24011,9.6
24013,4.4
24015,8.3
24017,4.8
24019,4.6
24021,2.4
24023,15.2
24025,6.5
24027,3.6
24029,6
24031,3.9
24033,6.7
24035,5.3
24037,8.6
24039,4.7
24041,3.7
24043,5.1
24045,5.9
24047,53.6
24510,8
25001,7.9
25003,5.4
25005,4.7
25007,3.4
25009,3.4
25011,4.8
25013,4.6
25015,3.1
25017,3.2
25019,20.6
25021,4
25023,7
25025,3.2
25027,6
26001,6.6
26003,18.1
26005,4.5
26007,4.7
26009,6.5
26011,3.5
26013,17.3
26015,7.8
26017,5
26019,7.4
26021,9.5
26023,7.2
26025,9.7
26027,4.4
26029,4.3
26031,13.1
26033,7.1
26035,4.1
26037,7.9
26039,14.9
26041,2.5
26043,6.5
26045,5.6
26047,9.3
26049,7.4
26051,2.6
26053,8.3
26055,8.2
26057,3
26059,5
26061,8
26063,10.7
26065,6.1
26067,8.9
26069,7.9
26071,6.3
26073,4.1
26075,7.6
26077,4.8
26079,8.5
26081,4.3
26083,0.8
26085,4.8
26087,8.4
26089,16.3
26091,3.9
26093,4.2
26095,6.7
26097,9.9
26099,4.3
26101,10.8
26103,7.3
26105,2.5
26107,7.1
26109,2.1
26111,3.2
26113,8.6
26115,9.8
26117,5.1
26119,10.5
26121,6.3
26123,3.8
26125,5.6
26127,3.3
26129,3.6
26131,6.5
26133,3.6
26135,6.3
26137,2.4
26139,4.7
26141,11.4
26143,13.3
26145,5.6
26147,5.4
26149,7.8
26151,7.9
26153,7.7
26155,6.4
26157,6.2
26159,8.1
26161,3.1
26163,7.7
26165,6.3
27001,6
27003,3.6
27005,5.1
27007,8.3
27009,4.6
27011,7.5
27013,6.4
27015,6.3
27017,4.6
27019,4.1
27021,3.8
27023,7
27025,3.2
27027,6.7
27029,3.5
27031,3.9
27033,4.8
27035,5
27037,4.2
27039,4.4
27041,10
27043,3
27045,4.3
27047,8.3
27049,4.9
27051,7
27053,3.5
27055,6.8
27057,1.7
27059,5.2
27061,3.1
27063,9.6
27065,3.3
27067,4.1
27069,5.8
27071,1.9
27073,6.7
27075,7
27077,7.8
27079,5
27081,12.5
27083,10.5
27085,3.6
27087,6.3
27089,7.1
27091,7.3
27093,3.1
27095,4.5
27097,3.6
27099,5.9
27101,4.8
27103,2.9
27105,3.8
27107,18.9
27109,5.3
27111,2.9
27113,6.8
27115,5.2
27117,7.5
27119,4.5
27121,6
27123,3.6
27125,13.8
27127,19.1
27129,9.3
27131,4.7
27133,5
27135,6.4
27137,4.4
27139,3.2
27141,4.5
27143,3.4
27145,4.7
27147,4.3
27149,13.1
27151,7.1
27153,5.2
27155,13.8
27157,9.1
27159,6.2
27161,2.8
27163,1.8
27165,4.8
27167,2
27169,8.9
27171,2.2
27173,3.5
28001,2.4
28003,6.7
28005,5.5
28007,3.8
28009,40.6
28011,6
28013,4.9
28015,11.6
28017,13
28019,8.4
28021,2.7
28023,2.4
28025,13.9
28027,8.2
28029,5.6
28031,3.2
28033,4.5
28035,9.4
28037,3.9
28039,10.3
28041,6.3
28043,42.3
28045,15.7
28047,14
28049,9.6
28051,9.3
28053,5.1
28055,2.3
28057,9.7
28059,13.7
28061,6.8
28063,7.2
28065,9
28067,8.3
28069,14.7
28071,20.7
28073,8.6
28075,11.9
28077,6.9
28079,7.4
28081,8.4
28083,11.6
28085,8.5
28087,8.3
28089,6.7
28091,9.6
28093,10.6
28095,10.1
28097,7.9
28099,5.5
28101,14.1
28103,6.5
28105,11.2
28107,19.5
28109,8.7
28111,4.6
28113,5.4
28115,14.5
28117,8.3
28119,8
28121,5.4
28123,6.7
28125,6.3
28127,8.2
28129,3.4
28131,9.9
28133,6.3
28135,6.5
28137,9.1
28139,13.3
28141,15.5
28143,16.9
28145,9
28147,1.7
28149,8.1
28151,7.4
28153,11.3
28155,6.6
28157,4.5
28159,3
28161,12.4
28163,6.7
29001,5.7
29003,0.1
29005,3.2
29007,9.4
29009,4.2
29011,2.7
29013,9.9
29015,2.9
29017,7
29019,3.1
29021,9.2
29023,6.4
29025,1.8
29027,2.3
29029,12.1
29031,6.7
29033,5.3
29035,3.9
29037,5.1
29039,6.2
29041,4.9
29043,8.6
29045,2.5
29047,8.2
29049,6.1
29051,3.8
29053,6.3
29055,7.1
29057,5.2
29059,7.8
29061,6.9
29063,8.5
29065,7.8
29067,2.2
29069,4.8
29071,6.2
29073,5.7
29075,3.1
29077,7.6
29079,8.8
29081,12.7
29083,0.6
29085,6.9
29087,1.8
29089,8.1
29091,4.6
29093,4.6
29095,7.9
29097,4.5
29099,8.1
29101,4
29103,2.6
29105,8.7
29107,13.7
29109,6.1
29111,6.4
29113,7.4
29115,9
29117,5.2
29119,5.7
29121,1.1
29123,10.4
29125,7.7
29127,6.3
29129,12.3
29131,7.6
29133,3.7
29135,8.3
29137,2.5
29139,10.6
29141,2.3
29143,5.4
29145,3.5
29147,3
29149,13.6
29151,11.8
29153,5.2
29155,6
29157,9.7
29159,7.3
29161,8
29163,6.3
29165,6.2
29167,3.1
29169,9.1
29171,3.9
29173,9.7
29175,3.8
29177,7.4
29179,4
29181,1.1
29183,5.2
29185,7
29186,5.6
29187,5.2
29189,7.6
29195,3.9
29197,6.6
29199,4.8
29201,7.1
29203,4.5
29205,4.3
29207,3.7
29209,6.6
29211,4.3
29213,6.6
29215,9
29217,9.8
29219,10.9
29221,6.3
29223,4.5
29225,4.9
29227,2.6
29229,5.4
29510,8.3
30001,5.3
30003,9
30005,7.2
30007,2.5
30009,12.7
30011,6
30013,6.6
30015,2.2
30017,3.4
30019,10.4
30021,0
30023,10.8
30025,6.5
30027,6.9
30029,8
30031,5.4
30033,5
30035,2
30037,7.9
30039,18.9
30041,3
30043,4.1
30045,9.1
30047,7.8
30049,4.7
30051,7.5
30053,10.2
30055,15.2
30057,33.1
30059,11.8
30061,14.8
30063,3.7
30065,11.2
30067,9.2
30069,0
30071,9.5
30073,4.3
30075,1.2
30077,2.2
30079,19.6
30081,4.8
30083,6
30085,9.3
30087,9.4
30089,4.8
30091,11.8
30093,6.3
30095,13.1
30097,5.4
30099,7.5
30101,2.1
30103,4.5
30105,3.5
30107,7.9
30109,0
30111,5.7
31001,3.8
31003,4.9
31005,5.1
31007,0
31009,0
31011,11.1
31013,2.8
31015,10.8
31017,3.6
31019,3.1
31021,9.8
31023,0.8
31025,4.8
31027,2
31029,5.8
31031,5.4
31033,5.8
31035,7.4
31037,1.3
31039,7
31041,5.2
31043,3.3
31045,6.1
31047,6.4
31049,0.5
31051,8.2
31053,4.1
31055,7.3
31057,0
31059,4.5
31061,8.8
31063,11.7
31065,3.2
31067,10.6
31069,4.6
31071,2.7
31073,2.1
31075,7.2
31077,11.6
31079,2.8
31081,4.6
31083,3.2
31085,0
31087,3.1
31089,5.5
31091,14.4
31093,17.8
31095,6.2
31097,4.8
31099,1
31101,4.1
31103,16
31105,9.5
31107,5.6
31109,4.3
31111,8
31113,7.4
31115,10.6
31117,9.2
31119,6.1
31121,5.4
31123,2.4
31125,4.4
31127,7.8
31129,5.4
31131,1.3
31133,1.3
31135,5.4
31137,8.3
31139,4.3
31141,4.1
31143,2.5
31145,3.8
31147,2.5
31149,6
31151,4.8
31153,5.2
31155,1.1
31157,4.9
31159,6.2
31161,12.1
31163,7.1
31165,6.7
31167,4.7
31169,4.7
31171,0
31173,8
31175,8
31177,6.6
31179,3.7
31181,4.5
31183,0
31185,7.9
32001,9.8
32003,10.4
32005,3.4
32007,8.1
32009,16.3
32011,6.7
32013,3.1
32015,0
32017,16.3
32019,4.8
32021,12
32023,6.6
32027,10.8
32029,0
32031,7.7
32033,8.4
32510,6.8
33001,4.3
33003,1.8
33005,3.6
33007,4.9
33009,4.6
33011,5.3
33013,4
33015,3.2
33017,5.9
33019,7.1
34001,7
34003,3.8
34005,5.3
34007,4.6
34009,28
34011,6.8
34013,9
34015,7.6
34017,5.3
34019,6.1
34021,7.3
34023,4.6
34025,5.2
34027,5.1
34029,3.5
34031,5.1
34033,6.7
34035,9.7
34037,7.8
34039,5
34041,8
35001,7.1
35003,11.9
35005,10
35006,5.9
35007,23.1
35009,8
35011,0
35013,8.1
35015,5.6
35017,8.6
35019,11.3
35021,11.1
35023,5.5
35025,8.9
35027,23.1
35028,7.7
35029,5.5
35031,14.9
35033,9.1
35035,3.9
35037,6.9
35039,12.6
35041,7.9
35043,5.3
35045,12.2
35047,11.7
35049,6.5
35051,23.1
35053,23.8
35055,14.1
35057,15.5
35059,7.1
35061,7.1
36001,6
36003,4.1
36005,2.8
36007,6.9
36009,6.2
36011,3.9
36013,7.9
36015,4.5
36017,5
36019,4.7
36021,6.6
36023,3.6
36025,5.4
36027,6.6
36029,4.7
36031,6.4
36033,4.4
36035,5.1
36037,2.3
36039,12.7
36041,14.9
36043,4.2
36045,5.4
36047,3.7
36049,6.4
36051,5.1
36053,5.1
36055,6.1
36057,5.4
36059,4.6
36061,4
36063,13.8
36065,5.8
36067,5.9
36069,4.1
36071,5
36073,1.4
36075,6.6
36077,8.4
36079,3.2
36081,3
36083,3.3
36085,6.9
36087,4.7
36089,3.6
36091,4.8
36093,6.8
36095,3.9
36097,9.3
36099,7.5
36101,4.5
36103,4.6
36105,9.6
36107,2.2
36109,2
36111,6
36113,7.4
36115,2.4
36117,5.8
36119,6.5
36121,2.6
36123,3.4
37001,8
37003,8
37005,12.2
37007,6.7
37009,10.1
37011,26.8
37013,12.1
37015,11.2
37017,9.4
37019,23.4
37021,4.1
37023,6.1
37025,8.2
37027,8.3
37029,4
37031,13.9
37033,11.3
37035,7.9
37037,4
37039,18.2
37041,8
37043,11.3
37045,8.5
37047,10.5
37049,7.6
37051,8.8
37053,12.8
37055,21
37057,5.3
37059,8.6
37061,8.6
37063,6.3
37065,8.9
37067,10.2
37069,5.6
37071,8.3
37073,4.4
37075,17.1
37077,4.8
37079,3.5
37081,9.4
37083,5.2
37085,8.2
37087,8.2
37089,3.6
37091,9.5
37093,9.8
37095,15.7
37097,9.5
37099,6.6
37101,7.7
37103,5.2
37105,8.1
37107,10
37109,5.3
37111,7
37113,5.3
37115,1.8
37117,13.6
37119,5.4
37121,15.4
37123,6.9
37125,8.5
37127,7
37129,6.7
37131,5.1
37133,10.7
37135,5.8
37137,8.7
37139,7.4
37141,13.6
37143,16.5
37145,5.3
37147,7.2
37149,7.2
37151,7.2
37153,5
37155,6.4
37157,9
37159,7.8
37161,12.1
37163,6.7
37165,6
37167,6.4
37169,6.8
37171,9.9
37173,11.9
37175,9.7
37177,1.8
37179,3.3
37181,5
37183,5.8
37185,1.4
37187,2.3
37189,12.9
37191,5.8
37193,9.8
37195,4.5
37197,12.1
37199,6.3
38001,6
38003,3.3
38005,6.7
38007,4.3
38009,6.2
38011,5.9
38013,7
38015,2.5
38017,4.3
38019,11.5
38021,10.3
38023,1.6
38025,3.8
38027,12.5
38029,8.3
38031,6.5
38033,5.4
38035,6.3
38037,7.9
38039,0
38041,19.9
38043,11
38045,4.4
38047,5.5
38049,8.8
38051,23.3
38053,3.7
38055,5
38057,9.8
38059,0.2
38061,7.9
38063,10.3
38065,13.8
38067,10.8
38069,3.6
38071,6.8
38073,2.5
38075,8.2
38077,9.5
38079,5.4
38081,10.4
38083,0
38085,1.7
38087,7.7
38089,11.1
38091,3.9
38093,5.7
38095,21.4
38097,14.9
38099,6.1
38101,8.8
38103,9.1
38105,8.4
39001,6.4
39003,6.8
39005,4.8
39007,6.3
39009,6.7
39011,4.7
39013,5.5
39015,6
39017,6.6
39019,2.4
39021,5.3
39023,6
39025,9.6
39027,6.4
39029,4.6
39031,7.5
39033,3.9
