geoid,rate
17083,2.5
17085,2.4
17087,4.9
17089,9.3
17091,4.5
17093,2.6
17095,3.5
17097,5.6
17099,3.5
17101,5.4
17103,3.2
17105,3.7
17107,2.9
17109,1.3
17111,3.1
17113,1.6
17115,2.9
17117,3.8
17119,2.6
17121,5
17123,2.4
17125,4
17127,5.6
17129,1.6
17131,1.9
17133,1.9
17135,4.7
17137,3.2
17139,9
17141,3.9
17143,2.7
17145,3.6
17147,1.8
17149,4.4
17151,4.9
17153,5.6
17155,2
17157,4.5
17159,4.7
17161,4
17163,3
17165,4.3
17167,2.1
17169,4.5
17171,3
17173,2.9
17175,3.6
17177,2.6
17179,1.9
17181,7.4
17183,3.9
17185,3.6
17187,4.1
17189,4.1
17191,5
17193,4
17195,4.4
17197,4.3
17199,3.3
17201,4.6
17203,1.8
18001,7.4
18003,3.9
18005,3.2
18007,1.7
18009,4.3
18011,2.1
18013,2
18015,4.2
18017,6.6
18019,4.1
18021,3.5
18023,6.5
18025,5.1
18027,13.6
18029,2.9
18031,3.4
18033,3.5
18035,3.3
18037,6
18039,8.3
18041,6.4
18043,3.4
18045,4.3
18047,4.4
18049,3.8
18051,3
18053,3.7
18055,4.1
18057,1.1
18059,1.2
18061,3.5
18063,1.8
18065,4
18067,3.5
18069,2.3
18071,4.2
18073,2.9
18075,4.7
18077,3.9
18079,4.7
18081,1.9
18083,2.5
18085,4.9
18087,27.8
18089,4.8
18091,3.6
18093,3.7
18095,3.2
18097,5
18099,6.8
18101,5.3
18103,4.1
18105,2.3
18107,2.6
18109,2.3
18111,3.7
18113,6.6
18115,3.4
18117,5.8
18119,4.9
18121,4.8
18123,4.4
18125,3.3
18127,2.1
18129,1.8
18131,4.7
18133,3.4
18135,5.3
18137,3.6
18139,4.5
18141,3.6
18143,7.4
18145,3.5
18147,3.2
18149,6
18151,2.6
18153,3.8
18155,4.6
18157,3.4
18159,4
18161,2.3
18163,2.9
18165,2.6
18167,3.1
18169,3.7
18171,4
18173,1.7
18175,6.2
18177,4.3
18179,2.1
18181,3.4
18183,2.4
19001,2.3
19003,2.8
19005,6.3
19007,4.4
19009,4
19011,1.7
19013,3.2
19015,1.7
19017,2.5
19019,3.9
19021,11.9
19023,3.2
19025,3
19027,4.2
19029,2.5
19031,2.2
19033,2.2
19035,2.6
19037,4.5
19039,6.4
19041,2.1
19043,3.7
19045,3.3
19047,13.8
19049,2.4
19051,10.5
19053,6
19055,4.7
19057,2.4
19059,1.7
19061,2.9
19063,4
19065,3.9
19067,4.4
19069,3.2
19071,2.3
19073,1.6
19075,2.4
19077,3.2
19079,3.6
19081,3.2
19083,4.4
19085,2.8
19087,2.6
19089,6.2
19091,2.9
19093,2.5
19095,2.8
19097,4.2
19099,2.7
19101,1.4
19103,2.6
19105,3.2
19107,2.4
19109,1.8
19111,2.5
19113,1.7
19115,8.3
19117,3.4
19119,5.6
19121,1.9
19123,3.2
19125,3.4
19127,9.1
19129,2.9
19131,4.8
19133,3.2
19135,3.7
19137,3.9
19139,6.4
19141,3.4
19143,6.1
19145,3.5
19147,2
19149,4.1
19151,2.7
19153,3.1
19155,3.5
19157,1.8
19159,2.7
19161,2.1
19163,2.3
19165,4
19167,6.3
19169,1.5
19171,4.1
19173,2.6
19175,2.3
19177,4.3
19179,6.1
19181,1.2
19183,5
19185,5.6
19187,3
19189,2.3
19191,3
19193,6.4
19195,2
19197,3.9
20001,3
20003,3.3
20005,2.5
20007,2.5
20009,5.1
20011,4.1
20013,2
20015,1.8
20017,4.1
20019,4.7
20021,4.8
20023,3.8
20025,2.7
20027,1.2
20029,3.5
20031,2.3
20033,2.9
20035,3.4
20037,3.9
20039,3.2
20041,3.3
20043,3
20045,1.7
20047,7.5
20049,4
20051,3
20053,3.1
20055,15.9
20057,18
20059,2.4
20061,2.6
20063,2.9
20065,2.3
20067,14.1
20069,14.9
20071,7.5
20073,3.2
20075,11.9
20077,3.5
20079,4.5
20081,19.4
20083,2.8
20085,2
20087,2.2
20089,2.1
20091,1.7
20093,12.1
20095,3.8
20097,3.7
20099,4
20101,1.6
20103,2.4
20105,1.8
20107,3.8
20109,2.1
20111,6
20113,4.4
20115,5
20117,2.8
20119,8.3
20121,2.2
20123,2.6
20125,3.2
20127,3.9
20129,8.6
20131,4.4
20133,2.7
20135,3.1
20137,5.5
20139,3.2
20141,3.1
20143,1.6
20145,2.1
20147,2.6
20149,0.7
20151,3.8
20153,4.1
20155,4
20157,2.3
20159,3.6
20161,1.6
20163,1.4
20165,4
20167,3.2
20169,3.4
20171,4.1
20173,4
20175,21.3
20177,3.2
20179,5.5
20181,3.4
20183,3.3
20185,5.1
20187,6.7
20189,10.8
20191,2.6
20193,1.9
20195,1.4
20197,1.8
20199,5.8
20201,4.6
20203,9.5
20205,4.5
20207,1.4
20209,9.8
21001,13.3
21003,9.9
21005,4.3
21007,4
21009,8.6
21011,10.2
21013,16.3
21015,2.7
21017,7.5
21019,3.5
21021,5.7
21023,7.2
21025,14.1
21027,10
21029,4.3
21031,13.4
21033,5.5
21035,6.1
21037,3.4
21039,6.6
21041,9.1
21043,9.5
21045,15.6
21047,5.4
21049,6.3
21051,20.7
21053,16.6
21055,11.3
21057,12.6
21059,4.2
21061,9.1
21063,17.4
21065,12.8
21067,4.4
21069,9.9
21071,12.1
21073,5.7
21075,10
21077,6.4
21079,9.4
21081,6.6
21083,6.7
21085,11.2
21087,12.6
21089,6
21091,4.7
21093,4.5
21095,12.5
21097,8.9
21099,12.1
21101,4.5
21103,7
21105,8.3
21107,6
21109,13.7
21111,3.6
21113,5.1
21115,10
21117,3.4
21119,15.7
21121,16
21123,6.4
21125,10.3
21127,10.1
21129,15.1
21131,17.9
21133,11.9
21135,13.4
21137,11.2
21139,5.3
21141,9.8
21143,3.3
21145,3.8
21147,13.4
21149,6.9
21151,6.2
21153,15.8
21155,8.7
21157,5.4
21159,12.2
21161,6.6
21163,4.7
21165,12.6
21167,8.1
21169,14.9
21171,16.3
21173,8.3
21175,14.2
21177,9.8
21179,3.9
21181,8.5
21183,9.6
21185,2.5
21187,4.6
21189,20.4
21191,5.3
21193,13
21195,11.6
21197,12.9
21199,10.1
21201,12.3
21203,14.2
21205,8.8
21207,13.3
21209,4.2
21211,5.5
21213,5.4
21215,4.6
21217,8.7
21219,13
21221,5.7
21223,3.4
21225,5.4
21227,5.7
21229,11.5
21231,15.1
21233,8
21235,12
21237,15.1
21239,4.6
22001,11.8
22003,6.4
22005,3.7
22007,12.5
22009,9.4
22011,7.2
22013,5.7
22015,3.3
22017,3.9
22019,4.6
22021,7.8
22023,7
22025,5.9
22027,7.3
22029,7.4
22031,5.3
22033,3
22035,7.8
22037,5.3
22039,15.1
22041,7.5
22043,6.8
22045,9.3
22047,7.9
22049,7.6
22051,6.5
22053,7.9
22055,4.9
22057,11.6
22059,8.2
22061,3.7
22063,5.3
22065,7.2
22067,7.3
22069,5.9
22071,4.6
22073,4.5
22075,8.6
22077,6.9
22079,5.3
22081,3.8
22083,7.7
22085,5.3
22087,6.2
22089,3.9
22091,5.6
22093,4.4
22095,5.1
22097,10.5
22099,10.4
22101,10.3
22103,3.7
22105,4.7
22107,4.6
22109,10.1
22111,4.9
22113,9.9
22115,4.1
22117,8.5
22119,5.6
22121,4.5
22123,7.7
22125,7.8
22127,6.6
23001,4.8
23003,5.9
23005,2
23007,2.8
23009,1.9
23011,3.3
23013,2.1
23015,2.1
23017,2.9
23019,3.1
23021,3.8
23023,2.3
23025,3.7
23027,2.2
23029,4.2
23031,3
24001,3.1
24003,2.5
24005,3.3
24009,1.8
24011,5.8
24013,2.1
24015,3.5
24017,2.2
24019,4
24021,2.8
24023,3.8
24025,2.1
24027,2.2
24029,4.1
24031,5
24033,7.5
24035,2.1
24037,3.1
24039,5.3
24041,4.4
24043,3.3
24045,3.8
24047,2.7
24510,5.3
25001,1.4
25003,3.1
25005,8.9
25007,1.1
25009,5.5
25011,2
25013,6.3
25015,1.8
25017,3.6
25019,1.4
25021,2.7
25023,3
25025,8.7
25027,4
26001,3
26003,3.3
26005,3.2
26007,3.6
26009,3.2
26011,4.5
26013,5
26015,2.4
26017,3
26019,2.3
26021,3.6
26023,4.1
26025,2.9
26027,2.9
26029,1.6
26031,2.2
26033,2.9
26035,4.7
26037,2
26039,2.6
26041,2.5
26043,1.5
26045,1.6
26047,1.4
26049,2.6
26051,5.1
26053,2
26055,1.8
26057,3.6
26059,4.1
26061,2.2
26063,4.5
26065,2.7
26067,3.4
26069,2.4
26071,2.3
26073,2.2
26075,2.3
26077,1.9
26079,3
26081,4.1
26083,2.1
26085,5.8
26087,2.6
26089,1.5
26091,3.2
26093,1
26095,3.6
26097,2.8
26099,3.8
26101,2.5
26103,1.7
26105,2.5
26107,3.1
26109,2.7
26111,1.9
26113,3.3
26115,2.5
26117,3.7
26119,4.4
26121,2.9
26123,4.1
26125,2.2
26127,5.5
26129,3.4
26131,2.5
26133,4
26135,6
26137,2
26139,3.3
26141,3.8
26143,2.8
26145,3.4
26147,2.7
26149,5.4
26151,3.5
26153,4.7
26155,2.2
26157,3.4
26159,5.6
26161,1.8
26163,4.7
26165,3
27001,2.5
27003,2.2
27005,2.8
27007,2.2
27009,3.2
27011,4.1
27013,1.7
27015,4.3
27017,1.8
27019,2.2
27021,2.3
27023,5.7
27025,1.4
27027,2.5
27029,5
27031,1
27033,4.3
27035,1.7
27037,1.9
27039,1.8
27041,2.3
27043,3.8
27045,4.7
27047,4.7
27049,2.4
27051,2.1
27053,3.4
27055,2.4
27057,2
27059,2.6
27061,1.7
27063,3
27065,2.9
27067,4.8
27069,4
27071,3.6
27073,4.5
27075,1.4
27077,2.8
27079,3.1
27081,4
27083,4.3
27085,3.5
27087,5.5
27089,5
27091,4.4
27093,3
27095,3.3
27097,4.3
27099,5
27101,5.6
27103,2.3
27105,12.3
27107,5
27109,2.7
27111,3.3
27113,3
27115,2.9
27117,5.8
27119,3.9
27121,2.3
27123,5.4
27125,3.6
27127,5.5
27129,4.2
27131,3.7
27133,5.6
27135,3.4
27137,1.7
27139,2
27141,1.7
27143,5.1
27145,4
27147,3.4
27149,5.4
27151,4.1
27153,6.4
27155,5.5
27157,2.5
27159,4.5
27161,2.8
27163,1.4
27165,8
27167,3.8
27169,3
27171,1.8
27173,4.5
28001,8.6
28003,7.7
28005,10.1
28007,7.5
28009,9.6
28011,12
28013,10.3
28015,9
28017,10.5
28019,9.6
28021,8.1
28023,5
28025,5.9
28027,9.8
28029,8.3
28031,6
28033,3.4
28035,5.4
28037,3.3
28039,6.3
28041,7.1
28043,9.4
28045,3.9
28047,5.2
28049,4
28051,11.4
28053,12
28055,18.8
28057,7.4
28059,4.4
28061,4.7
28063,9.1
28065,6.6
28067,8
28069,7.6
28071,3.5
28073,2.3
28075,4.5
28077,6.1
28079,9.7
28081,5
28083,10.4
28085,4.9
28087,5.9
28089,3.6
28091,7.6
28093,8.4
28095,10
28097,10
28099,6.6
28101,6.3
28103,12.6
28105,4.6
28107,6.6
28109,7
28111,4.3
28113,6.2
28115,8.1
28117,7.9
28119,14.5
28121,2.9
28123,11.3
28125,7.3
28127,7.2
28129,7.8
28131,4.6
28133,10.4
28135,11.8
28137,6.5
28139,9.4
28141,6.6
28143,9.2
28145,9.3
28147,6.3
28149,4.3
28151,8.8
28153,7.6
28155,7.3
28157,11.1
28159,8
28161,9.1
28163,9.1
29001,4.1
29003,3.3
29005,3.9
29007,5.2
29009,7.1
29011,5.4
29013,4.4
29015,4.6
29017,7.7
29019,2.2
29021,4
29023,6.3
29025,3.5
29027,4.4
29029,4.3
29031,3.6
29033,4.1
29035,7.4
29037,2
29039,5.8
29041,4
29043,2
29045,5
29047,2.2
29049,1.5
29051,2.8
29053,4.2
29055,8.9
29057,5.4
29059,7
29061,8.2
29063,3.6
29065,10.8
29067,6.4
29069,10.3
29071,4.7
29073,6.3
29075,4.1
29077,2.4
29079,6.1
29081,5.6
29083,3.7
29085,4.7
29087,3.1
29089,3.9
29091,5
29093,6.6
29095,3.4
29097,5
29099,3.3
29101,2.4
29103,8.9
29105,4.8
29107,3.9
29109,4.2
29111,4.7
29113,3.6
29115,4.8
29117,4.1
29119,8.4
29121,3.8
29123,9.3
29125,6.7
29127,4.4
29129,6
29131,5
29133,10.8
29135,8.8
29137,2.7
29139,6.5
29141,8.6
29143,8.3
29145,4.7
29147,3.3
29149,7.2
29151,5
29153,5.8
29155,11.5
29157,5.2
29159,7.6
29161,5.3
29163,7
29165,1.5
29167,3.1
29169,2.9
29171,4.8
29173,3.6
29175,4.6
29177,3
29179,7.6
29181,9.6
29183,1.7
29185,7.6
29186,4.4
29187,4.8
29189,2.2
29195,6.2
29197,6.8
29199,11.6
29201,5.8
29203,6.3
29205,3.9
29207,6.7
29209,3.4
29211,6.9
29213,2.8
29215,5.2
29217,4.3
29219,5.4
29221,9.3
29223,9.1
29225,5.9
29227,3.5
29229,8.4
29510,5.1
30001,0.9
30003,4
30005,3.5
30007,1.7
30009,2.3
30011,1.8
30013,2.2
30015,1.8
30017,2.7
30019,2.9
30021,2.1
30023,3
30025,3.8
30027,1.9
30029,1.2
30031,0.9
30033,4.6
30035,3.1
30037,1.2
30039,3.5
30041,3.7
30043,2
30045,1.6
30047,2.7
30049,1.7
30051,18.3
30053,3.3
30055,1.2
30057,2.5
30059,1.6
30061,3.8
30063,1.1
30065,2.1
30067,1
30069,0
30071,3.8
30073,4.1
30075,2
30077,2
30079,3.2
30081,2.4
30083,2.6
30085,5
30087,4.7
30089,3.3
30091,2.6
30093,3
30095,1.7
30097,1.3
30099,2.8
30101,7.8
30103,5.5
30105,2.1
30107,14.8
30109,6.3
30111,1.9
31001,4.9
31003,3
31005,1
31007,1.9
31009,0.3
31011,2.2
31013,4.2
31015,2.9
31017,3.2
31019,2.3
31021,2.9
31023,3.5
31025,1
31027,3
31029,6.9
31031,2.5
31033,2.9
31035,4.1
31037,15.3
31039,6.3
31041,3.1
31043,17
31045,2.6
31047,15.2
31049,2.8
31051,5.3
31053,4.9
31055,4.8
31057,3
31059,2.9
31061,2.7
31063,1.4
31065,4.9
31067,4.6
31069,1.9
31071,2.6
31073,1.4
31075,1.7
31077,3.7
31079,8.1
31081,1.9
31083,2.1
31085,5.6
31087,0.7
31089,3.3
31091,2.9
31093,4.3
31095,3.2
31097,5.3
31099,2
31101,3
31103,4.8
31105,3.8
31107,4.6
31109,2.4
31111,3.8
31113,2.6
31115,1.2
31117,4
31119,5.5
31121,2
31123,6
31125,4
31127,1.6
31129,2.9
31131,2.9
31133,4.7
31135,3.7
31137,2.2
31139,3.9
31141,5.9
31143,2.5
31145,1.7
31147,2.7
31149,1.9
31151,10.2
31153,1.7
31155,2.2
31157,5.5
31159,2.6
31161,2.8
31163,4.2
31165,4.3
31167,4.2
31169,2.5
31171,2.1
31173,4
31175,2
31177,1.3
31179,2
31181,3.2
31183,0.6
31185,1.7
32001,3.4
32003,6.6
32005,2.4
32007,6.2
32009,6.8
32011,3.6
32013,6.7
32015,8.3
32017,2
32019,5.9
32021,1.4
32023,2.9
32027,8.1
32029,0.3
32031,5.7
32033,5.4
32510,4.7
33001,2.1
33003,2.4
33005,2.3
33007,3.7
33009,2.4
33011,3.5
33013,1.7
33015,1.5
33017,2.4
33019,3.3
34001,6
34003,4.2
34005,2.4
34007,4.8
34009,3.1
34011,9.7
34013,7.6
34015,2.5
34017,9.7
34019,2.1
34021,5.7
34023,5.9
34025,2.8
34027,3.1
34029,3.3
34031,9.7
34033,5.1
34035,2.7
34037,1.7
34039,8
34041,3.6
35001,5.3
35003,0.8
35005,11.1
35006,6.5
35007,3.4
35009,7.5
35011,6.6
35013,13
35015,5.9
35017,5.8
35019,7.2
35021,1.6
35023,10.7
35025,12.3
35027,4.8
35028,1.5
35029,19
35031,10.2
35033,5.4
35035,7.6
35037,6.7
35039,7.5
35041,9.4
35043,2.8
35045,6.8
35047,6.8
35049,5.6
35051,6.2
35053,9.8
35055,5.3
35057,5.5
35059,7.6
35061,7
36001,2.4
36003,3.4
36005,15
36007,2.8
36009,4.4
36011,2.7
36013,3.9
36015,2.3
36017,3.6
36019,5.4
36021,3.2
36023,2.9
36025,3.6
36027,3.6
36029,3.1
36031,3.6
36033,4.8
36035,3.8
36037,2.4
36039,3.2
36041,5
36043,3.2
36045,2.5
36047,10.3
36049,3
36051,2.9
36053,3.1
36055,3.2
36057,4.8
36059,4.7
36061,7.2
36063,2.7
36065,4.7
36067,2.9
36069,2.4
36071,4
36073,4.4
36075,3.9
36077,2.9
36079,3.7
36081,10.7
36083,2.5
36085,4.7
36087,5.7
36089,4.2
36091,1.5
36093,3.7
36095,3.4
36097,2.9
36099,4.3
36101,3.2
36103,4.7
36105,4.1
36107,2.3
36109,1.4
36111,3
36113,2.7
36115,3.4
36117,3.2
36119,6.8
36121,3.9
36123,7.9
37001,6.4
37003,7.9
37005,6.2
37007,5.7
37009,7
37011,7.4
37013,6.1
37015,9.8
37017,7.9
37019,4.2
37021,3.5
37023,8.6
37025,3.7
37027,7.7
37029,2.5
37031,3
37033,8.3
37035,6
37037,5.4
37039,6.8
37041,5.7
37043,4.3
37045,6.2
37047,6.9
37049,4.3
37051,3.2
37053,2.3
37055,3
37057,6.2
37059,4.2
37061,14
37063,6
37065,8.5
37067,5.1
37069,5.8
37071,6
37073,4.6
37075,9.5
37077,7.8
37079,10.4
37081,4.3
37083,7.9
37085,5
37087,4.1
37089,3.9
37091,6.1
37093,5.6
37095,8
37097,4.3
37099,4.5
37101,6.8
37103,5.8
37105,8.6
37107,8.8
37109,5.9
37111,7.3
37113,4.7
37115,8.7
37117,7.4
37119,4.7
37121,8
37123,9.4
37125,3.9
37127,5.5
37129,2.7
37131,7.7
37133,2.9
37135,3.9
37137,3.2
37139,6
37141,5.4
37143,5.6
37145,7
37147,4.4
37149,4.9
37151,7.1
37153,7.4
37155,9.8
37157,6.7
37159,6.1
37161,6.1
37163,11.6
37165,6.4
37167,4.8
37169,6.3
37171,9.6
37173,6
37175,3.7
37177,10.6
37179,4.5
37181,8.6
37183,3.7
37185,6
37187,7
37189,4.1
37191,8.1
37193,9.8
37195,8.1
37197,9.2
37199,6.5
38001,1.2
38003,4.4
38005,4.8
38007,3.6
38009,4.7
38011,4.4
38013,5.4
38015,3.4
38017,2.4
38019,5.8
38021,7.1
38023,5
38025,3.6
38027,5.3
38029,10.4
38031,5.4
38033,2.6
38035,3
38037,5.7
38039,5.2
38041,6.2
38043,6.3
38045,7.8
38047,13.2
38049,5.2
38051,14.8
38053,3.3
38055,4.4
38057,6.4
38059,4.4
38061,3.2
38063,5
38065,8.6
38067,5.4
38069,6.2
38071,3.4
38073,4.2
38075,3.2
38077,4
38079,5.1
38081,4.1
38083,5.8
38085,4.1
38087,3.8
38089,5.2
38091,3.3
38093,4.4
38095,2.7
38097,3.4
38099,8.2
38101,3.1
38103,10.8
38105,3.1
39001,7.6
39003,2.2
39005,4
39007,4.4
39009,2.1
39011,2.3
39013,2.4
39015,4
39017,3
39019,3.9
39021,3.2
39023,3.5
39025,3.1
39027,2.9
39029,2.8
39031,5.3
39033,2.8
39035,3.1
