geoid,rate
20063,9.5
20065,9.9
20067,3.9
20069,4.7
20071,8.5
20073,11.6
20075,5.3
20077,8.3
20079,7.9
20081,4.2
20083,10.7
20085,13.3
20087,10.7
20089,11.9
20091,7.7
20093,5.7
20095,10
20097,8.3
20099,9.1
20101,13.4
20103,16.8
20105,12.7
20107,12.4
20109,11.6
20111,7.4
20113,7.9
20115,8.7
20117,11
20119,8.9
20121,9.7
20123,9.1
20125,9.8
20127,16.7
20129,6.4
20131,8.7
20133,8.8
20135,10.8
20137,12.6
20139,11.5
20141,8.7
20143,10.5
20145,11.6
20147,8.7
20149,8.9
20151,9.5
20153,11.6
20155,9.1
20157,13.1
20159,9.9
20161,9.4
20163,8.3
20165,12
20167,11.1
20169,9.5
20171,7.3
20173,9.4
20175,3.9
20177,11.5
20179,10.8
20181,7.3
20183,12.5
20185,9
20187,5.4
20189,8.2
20191,9.8
20193,7.6
20195,10.3
20197,11.4
20199,8.8
20201,9.5
20203,5.8
20205,10.4
20207,12.9
20209,8
21001,8.2
21003,8.9
21005,10.3
21007,9.4
21009,7.9
21011,6.5
21013,8
21015,9.3
21017,8.9
21019,11
21021,8.1
21023,8.6
21025,5.6
21027,9.9
21029,9.5
21031,7.5
21033,8.8
21035,7.6
21037,8.1
21039,9.4
21041,10
21043,7.2
21045,7.8
21047,13.5
21049,9.8
21051,5.4
21053,8
21055,11.1
21057,9.6
21059,9.1
21061,8.9
21063,6
21065,7.5
21067,7.2
21069,8.8
21071,5.8
21073,9.7
21075,10.6
21077,12.3
21079,8.5
21081,9.2
21083,8.7
21085,9.3
21087,8.3
21089,9
21091,11.2
21093,19.3
21095,7.9
21097,9.4
21099,7.5
21101,8.8
21103,9
21105,10.6
21107,8.9
21109,6.4
21111,8.8
21113,9.1
21115,8.3
21117,9.3
21119,5.2
21121,5.8
21123,13
21125,8.7
21127,6.3
21129,8
21131,5.5
21133,6.3
21135,8.9
21137,8
21139,6.2
21141,8.3
21143,13.5
21145,10.8
21147,7
21149,8.7
21151,8.7
21153,3.7
21155,8.2
21157,9.8
21159,5.5
21161,8.6
21163,18.5
21165,7
21167,8.5
21169,8.5
21171,8.3
21173,8.2
21175,5.3
21177,8.3
21179,9.4
21181,8.9
21183,8.6
21185,9.4
21187,7.9
21189,8
21191,6.8
21193,7
21195,5.9
21197,6.6
21199,9.6
21201,8
21203,8.3
21205,6
21207,7.4
21209,9.3
21211,8.6
21213,7.7
21215,8.8
21217,6.4
21219,9.1
21221,14.1
21223,10.2
21225,8.3
21227,7.3
21229,6.5
21231,7.5
21233,9.9
21235,8.2
21237,5.1
21239,9.8
22001,7
22003,8.4
22005,7.3
22007,6.8
22009,8.4
22011,12.3
22013,9.5
22015,13.8
22017,9.7
22019,9.1
22021,6.7
22023,9.7
22025,7.1
22027,7.5
22029,7.6
22031,10.2
22033,6.7
22035,5.4
22037,8.1
22039,7.2
22041,7.7
22043,8.6
22045,8
22047,5.8
22049,9.5
22051,6.9
22053,9.1
22055,7.7
22057,5.5
22059,7.8
22061,6.9
22063,9.1
22065,5.6
22067,9.4
22069,7.7
22071,6.1
22073,8.2
22075,8.9
22077,7.1
22079,10.2
22081,7.6
22083,6.8
22085,10.8
22087,5.1
22089,8
22091,6.7
22093,7.6
22095,7.5
22097,6.1
22099,5.8
22101,7.4
22103,10.3
22105,7.8
22107,9.1
22109,7
22111,9.4
22113,7.7
22115,20.4
22117,10.9
22119,9.9
22121,6.4
22123,7.4
22125,8.5
22127,7.2
23001,11.4
23003,11.6
23005,9.2
23007,12
23009,11.7
23011,11.4
23013,12
23015,11.9
23017,12.1
23019,10.9
23021,13.9
23023,13.6
23025,12.4
23027,12.3
23029,13.1
23031,11.4
24001,10.5
24003,12.6
24005,8.2
24009,13.1
24011,9.9
24013,9.4
24015,9.9
24017,13.9
24019,11.2
24021,9.6
24023,9.5
24025,10.7
24027,8
24029,10.7
24031,5.9
24033,8.6
24035,10.3
24037,14.6
24039,9.1
24041,12.1
24043,10.4
24045,9.2
24047,11.5
24510,6.6
25001,11.2
25003,9.5
25005,7.3
25007,5.3
25009,6.7
25011,9.7
25013,8.5
25015,7.1
25017,5.4
25019,6
25021,6.5
25023,8.4
25025,3.5
25027,7.9
26001,17.3
26003,12.5
26005,8
26007,11.6
26009,11.5
26011,11.3
26013,10.7
26015,10.1
26017,10
26019,13.4
26021,9.2
26023,9.3
26025,10.8
26027,10.8
26029,10.6
26031,11.7
26033,11.6
26035,11.2
26037,8
26039,13.9
26041,13.4
26043,13.2
26045,9
26047,10.8
26049,8.3
26051,11.7
26053,13.2
26055,9.8
26057,8.5
26059,9.9
26061,9.8
26063,10
26065,6.8
26067,8.2
26069,15.9
26071,15.1
26073,5.4
26075,9.6
26077,7.4
26079,10.7
26081,6.9
26083,19.2
26085,12.2
26087,9.1
26089,11.1
26091,9.7
26093,8
26095,11.1
26097,11.8
26099,8
26101,13
26103,11.2
26105,10.7
26107,10.1
26109,12.1
26111,8.4
26113,9.3
26115,9.4
26117,10.1
26119,15.4
26121,9.8
26123,10.7
26125,6.6
26127,10.7
26129,12.9
26131,17
26133,12.5
26135,13.2
26137,11.9
26139,6.9
26141,13.5
26143,13.2
26145,8.9
26147,9.6
26149,9.1
26151,9
26153,12.6
26155,8.9
26157,10.3
26159,9.6
26161,5.3
26163,7.2
26165,10.6
27001,15.3
27003,8.6
27005,12.2
27007,10
27009,9.8
27011,11.2
27013,7.4
27015,10.2
27017,11.2
27019,6.6
27021,13.8
27023,8.1
27025,9.2
27027,6.7
27029,12.8
27031,11
27033,9.6
27035,11.8
27037,8.4
27039,9.4
27041,10.5
27043,10.7
27045,9.9
27047,11.1
27049,10
27051,10.5
27053,6.5
27055,10.6
27057,12.9
27059,9.3
27061,12.4
27063,11.1
27065,11.9
27067,7.9
27069,9.1
27071,11.2
27073,10.4
27075,12.4
27077,12.7
27079,9.2
27081,11.8
27083,7.5
27085,9.9
27087,10.3
27089,8.8
27091,10.3
27093,9.8
27095,10.9
27097,10.6
27099,10.2
27101,11.4
27103,7.3
27105,7.5
27107,9.7
27109,8.2
27111,10.9
27113,9.1
27115,11.8
27117,9.2
27119,9.5
27121,10.8
27123,6.7
27125,8.6
27127,9.8
27129,9.5
27131,7.8
27133,9.7
27135,9.3
27137,10.1
27139,7.1
27141,8
27143,8
27145,8.9
27147,9.7
27149,7.4
27151,9.5
27153,10.6
27155,12.1
27157,10.9
27159,10.9
27161,9.3
27163,8.1
27165,9.3
27167,9.8
27169,6.7
27171,8
27173,11.9
28001,6.6
28003,7.1
28005,6.2
28007,8.7
28009,6.1
28011,4.9
28013,5.9
28015,8
28017,5.6
28019,9.4
28021,4.5
28023,8.2
28025,7.2
28027,6.3
28029,7.4
28031,8.1
28033,8.7
28035,8.4
28037,7.8
28039,6.5
28041,8.9
28043,7.1
28045,12
28047,15
28049,7.1
28051,3.7
28053,5.2
28055,5.5
28057,7.8
28059,12.6
28061,8.5
28063,5.5
28065,7.4
28067,8.1
28069,7.2
28071,4.9
28073,8.1
28075,10.2
28077,7.9
28079,7.5
28081,7.6
28083,4
28085,6.8
28087,11.4
28089,7.2
28091,7.7
28093,6.7
28095,8
28097,7.2
28099,7
28101,10.4
28103,4.7
28105,5.4
28107,7.3
28109,10.4
28111,8.8
28113,7
28115,6.1
28117,5.7
28119,6.9
28121,8.1
28123,5.1
28125,6.4
28127,7.5
28129,8.2
28131,11.4
28133,5.1
28135,5.6
28137,6.4
28139,6.2
28141,8.8
28143,5.3
28145,7.3
28147,7.3
28149,7.7
28151,6.6
28153,7.1
28155,8.5
28157,2.9
28159,7.2
28161,7.6
28163,6.9
29001,8
29003,9.7
29005,11
29007,9.9
29009,12.5
29011,9.6
29013,9.5
29015,16
29017,8.4
29019,6.8
29021,9.5
29023,12.1
29025,13.9
29027,10.2
29029,13.2
29031,8.9
29033,12.2
29035,12.2
29037,11.3
29039,12.8
29041,8.6
29043,10.7
29045,12.6
29047,9.4
29049,13.4
29051,10.3
29053,9.5
29055,12.1
29057,12.5
29059,11.4
29061,11.7
29063,12.1
29065,11.9
29067,12.9
29069,8.2
29071,9.9
29073,11.7
29075,10.4
29077,9.6
29079,10.7
29081,10.9
29083,13.5
29085,14.4
29087,12
29089,12
29091,10.7
29093,11.8
29095,8.8
29097,9.3
29099,10.5
29101,15.7
29103,11
29105,10.8
29107,10.2
29109,12.5
29111,11.1
29113,9.4
29115,8.7
29117,8.9
29119,10.9
29121,11.9
29123,10.1
29125,11.5
29127,10.9
29129,10.1
29131,10.1
29133,8.3
29135,9.6
29137,11.6
29139,10.9
29141,12
29143,10.9
29145,10.2
29147,6.2
29149,13.4
29151,10.3
29153,15.7
29155,8.2
29157,10.7
29159,10.1
29161,11.8
29163,11.5
29165,10.2
29167,10.3
29169,25.7
29171,12.4
29173,11
29175,10
29177,10.1
29179,12.1
29181,10.9
29183,9.5
29185,14.3
29186,10.8
29187,10.7
29189,8.3
29195,10.4
29197,7.8
29199,8.9
29201,9.7
29203,13.2
29205,10.5
29207,11.7
29209,14
29211,8.3
29213,12
29215,13.2
29217,10.3
29219,11.1
29221,12.5
29223,13.2
29225,9.4
29227,11.5
29229,10.4
29510,7.2
30001,10.6
30003,7.5
30005,10.4
30007,14.5
30009,13.5
30011,7.5
30013,15.8
30015,10.9
30017,11.6
30019,9.7
30021,8.4
30023,14.4
30025,7.2
30027,12.3
30029,11.6
30031,7.7
30033,6.9
30035,7.2
30037,11.5
30039,13.8
30041,10.3
30043,14.8
30045,12.6
30047,12.3
30049,12.6
30051,7.7
30053,16.1
30055,12.4
30057,12.3
30059,10.4
30061,18.2
30063,9.4
30065,17
30067,11
30069,15.8
30071,12.9
30073,11.1
30075,5.5
30077,13.3
30079,12
30081,13.6
30083,9
30085,7.7
30087,11.4
30089,16
30091,9.5
30093,10.6
30095,13.8
30097,12.5
30099,12.7
30101,13.2
30103,10.7
30105,12
30107,12.6
30109,12.2
30111,11.2
31001,9.6
31003,9.9
31005,9.3
31007,10.6
31009,9.6
31011,10.3
31013,9.1
31015,12.1
31017,9
31019,7.4
31021,9.6
31023,10.4
31025,15.1
31027,10.4
31029,8.2
31031,9.7
31033,10.1
31035,10.7
31037,7.8
31039,10.5
31041,9.9
31043,7.1
31045,9.8
31047,6.4
31049,12.2
31051,9.3
31053,10.4
31055,8.2
31057,11.1
31059,10.5
31061,11.8
31063,10.6
31065,9.5
31067,10.2
31069,11.3
31071,12.2
31073,9.7
31075,9.9
31077,13.7
31079,9.4
31081,11.3
31083,10.5
31085,14.5
31087,12.1
31089,10.5
31091,15
31093,10.9
31095,10.8
31097,8.5
31099,12.6
31101,11.3
31103,9.3
31105,11.4
31107,12
31109,7.7
31111,11.3
31113,8.7
31115,18
31117,12.9
31119,7.9
31121,12.3
31123,8.6
31125,7.7
31127,9.3
31129,13.5
31131,10.7
31133,10.6
31135,8.1
31137,9.5
31139,11.2
31141,9.7
31143,9.4
31145,9.4
31147,10.9
31149,8.6
31151,7.6
31153,15.4
31155,11.2
31157,10
31159,7.8
31161,11.8
31163,9.8
31165,9.4
31167,8
31169,10.3
31171,12.1
31173,7.9
31175,11
31177,10.6
31179,8.1
31181,10.3
31183,9
31185,8.7
32001,17.7
32003,9.8
32005,13.4
32007,9.2
32009,10.6
32011,14.7
32013,9.9
32015,12.1
32017,12.8
32019,15.8
32021,19.2
32023,19.4
32027,11.1
32029,15.8
32031,10.4
32033,11.5
32510,12.4
33001,12.4
33003,13.2
33005,10.9
33007,12.6
33009,9.9
33011,9.2
33013,10.5
33015,9.8
33017,9.8
33019,11.8
34001,7.3
34003,4.6
34005,9.9
34007,6.9
34009,10.2
34011,6.4
34013,3.8
34015,7.6
34017,2.8
34019,6.4
34021,5.4
34023,4.4
34025,6.5
34027,5.7
34029,9.9
34031,3.9
34033,10
34035,4.8
34037,8
34039,4.2
34041,7.6
35001,10.1
35003,11
35005,9.4
35006,9.1
35007,13.5
35009,16.8
35011,11.7
35013,9.6
35015,10.2
35017,13
35019,8.9
35021,16.9
35023,9.7
35025,7.2
35027,13.5
35028,11.4
35029,10.4
35031,5.9
35033,9.4
35035,18.3
35037,11.7
35039,7.9
35041,7.2
35043,13.9
35045,8.6
35047,9.9
35049,8.7
35051,18.9
35053,7.1
35055,11.9
35057,12.6
35059,10.3
35061,12.5
36001,6.7
36003,10.9
36005,2.9
36007,8.5
36009,11.6
36011,9.9
36013,9.8
36015,9.5
36017,9.5
36019,9.9
36021,9.3
36023,8.4
36025,9.6
36027,7.2
36029,8.2
36031,11.4
36033,9.4
36035,9.4
36037,9.4
36039,9.6
36041,15.3
36043,10.3
36045,14
36047,2.3
36049,10.9
36051,9
36053,9.4
36055,6.9
36057,8.9
36059,5.2
36061,2.5
36063,9
36065,9.9
36067,7.7
36069,9.5
36071,7.9
36073,9.4
36075,9.2
36077,9.5
36079,6.1
36081,2.7
36083,8.2
36085,5
36087,4.6
36089,9
36091,9.7
36093,7.8
36095,10.7
36097,11.4
36099,10
36101,11.7
36103,6.4
36105,9
36107,10.6
36109,5
36111,7.4
36113,9.7
36115,10.4
36117,9.1
36119,4.6
36121,9.3
36123,9.4
37001,8.4
37003,8.5
37005,9.4
37007,9.5
37009,8.9
37011,8.4
37013,9.6
37015,6.4
37017,6.7
37019,13.8
37021,9.3
37023,8.6
37025,8.7
37027,8.2
37029,19.3
37031,15.4
37033,9
37035,8.7
37037,10
37039,12
37041,12.9
37043,12.6
37045,8.3
37047,8.9
37049,16.9
37051,19.9
37053,15.8
37055,10.7
37057,9
37059,10.4
37061,8.7
37063,7
37065,8.7
37067,8.9
37069,8.7
37071,9
37073,11
37075,8.7
37077,9.4
37079,7.5
37081,7.5
37083,7.9
37085,14.2
37087,12
37089,11.9
37091,7.5
37093,15.3
37095,4.4
37097,8.5
37099,9.9
37101,9.7
37103,13
37105,9.9
37107,8.3
37109,9.1
37111,9.3
37113,12.4
37115,9.3
37117,7.2
37119,6.6
37121,7.2
37123,8.6
37125,12.8
37127,9.5
37129,9.5
37131,8.7
37133,22.2
37135,5.4
37137,14.1
37139,12.9
37141,11.6
37143,13.6
37145,8.6
37147,7.2
37149,11.3
37151,8.9
37153,9.8
37155,7.2
37157,9.3
37159,9.7
37161,9.1
37163,7.9
37165,9.5
37167,8.5
37169,8.9
37171,8.1
37173,8.5
37175,12.9
37177,9.6
37179,7.7
37181,7.7
37183,7.2
37185,10.3
37187,8.8
37189,6.5
37191,13.3
37193,8.9
37195,9.1
37197,8.2
37199,8.6
38001,11.2
38003,10
38005,8.8
38007,4.5
38009,11.7
38011,9.2
38013,8.2
38015,8.6
38017,7.6
38019,10.1
38021,8.9
38023,7.9
38025,10.8
38027,11.1
38029,10.6
38031,9.5
38033,9
38035,9.5
38037,10.1
38039,12.4
38041,9.7
38043,8.3
38045,8.6
38047,9.5
38049,11.1
38051,9
38053,10
38055,10.5
38057,10.8
38059,8.8
38061,10.4
38063,11.7
38065,8.8
38067,11.7
38069,10.9
38071,9.7
38073,9.7
38075,11
38077,8.9
38079,6.2
38081,10.1
38083,11.4
38085,5.3
38087,7.8
38089,8.7
38091,12
38093,9
38095,9.6
38097,9.8
38099,10.2
38101,13.1
38103,7.2
38105,9.4
39001,9.5
39003,9.7
39005,9.4
39007,11.3
39009,6.5
39011,8.9
39013,10.4
39015,9.5
39017,8.5
