geoid,rate
13095,0
13097,0.1
13099,0
13101,0
13103,0
13105,0.6
13107,0
13109,0
13111,0.1
13113,0.1
13115,0
13117,0.5
13119,0
13121,0.1
13123,0
13125,0
13127,0.2
13129,0.1
13131,0.5
13133,0.1
13135,0.1
13137,0
13139,0.1
13141,0
13143,0
13145,0.2
13147,0
13149,0
13151,0
13153,0.1
13155,0
13157,0.1
13159,0
13161,0.2
13163,0
13165,0
13167,0
13169,0.3
13171,0.6
13173,0.4
13175,0
13177,0
13179,0
13181,0
13183,1
13185,0.2
13187,0
13189,0
13191,0.9
13193,0
13195,0
13197,0
13199,0
13201,0
13205,0
13207,0
13209,0
13211,0
13213,0.1
13215,0.2
13217,0.1
13219,0.2
13221,0.1
13223,0.2
13225,0
13227,0
13229,0.2
13231,0
13233,0
13235,0
13237,0
13239,0
13241,0
13243,0
13245,0
13247,0.1
13249,0
13251,0
13253,0
13255,0
13257,0
13259,0
13261,0
13263,0
13265,0
13267,0
13269,0
13271,0
13273,0.1
13275,0.3
13277,0.2
13279,0.3
13281,0
13283,0
13285,0.1
13287,0.3
13289,0
13291,0
13293,0
13295,0
13297,0
13299,0
13301,0
13303,0
13305,0.1
13307,0
13309,0
13311,0
13313,0
13315,0
13317,0
13319,0
13321,0.4
15001,0.1
15003,0.1
15005,0
15007,0
15009,0.1
16001,0.3
16003,0
16005,0.1
16007,0
16009,0.1
16011,0
16013,0
16015,0
16017,0
16019,0.1
16021,0
16023,0.2
16025,0
16027,0.1
16029,0
16031,0
16033,0
16035,0
16037,0.1
16039,0.1
16041,0.3
16043,0
16045,0
16047,0
16049,0.1
16051,0.1
16053,0.1
16055,0.1
16057,0.1
16059,0
16061,0.1
16063,0
16065,0.2
16067,0.1
16069,0.1
16071,0
16073,0
16075,0
16077,0
16079,0
16081,0.5
16083,0.1
16085,0
16087,0
17001,0.1
17003,0
17005,0.1
17007,0
17009,0.4
17011,0
17013,0
17015,0
17017,0
17019,0.2
17021,0.1
17023,0
17025,0
17027,0.1
17029,0
17031,0.1
17033,0.2
17035,0.1
17037,0
17039,0
17041,0
17043,0.1
17045,0
17047,0.1
17049,0.2
17051,0.1
17053,0
17055,0
17057,0
17059,0
17061,0
17063,0.2
17065,0
17067,0
17069,0
17071,0.5
17073,0
17075,0
17077,0.3
17079,0
17081,0.1
17083,0
17085,0
17087,0.1
17089,0.1
17091,0
17093,0
17095,0
17097,0
17099,0
17101,0
17103,0.1
17105,0
17107,0
17109,0
17111,0
17113,0.1
17115,0.1
17117,0
17119,0
17121,0
17123,0
17125,0
17127,0
17129,0.3
17131,0
17133,0
17135,0
17137,0
17139,0.2
17141,0
17143,0
17145,0.1
17147,0
17149,0
17151,0
17153,0
17155,0
17157,0
17159,0.2
17161,0.1
17163,0.1
17165,0
17167,0.1
17169,0.2
17171,0
17173,0.1
17175,0
17177,0
17179,0.1
17181,0
17183,0.1
17185,0
17187,0
17189,0
17191,0
17193,0
17195,0
17197,0.1
17199,0.1
17201,0
17203,0.1
18001,0.1
18003,0.1
18005,0.2
18007,0
18009,0
18011,0.6
18013,0
18015,0.5
18017,0.1
18019,0.1
18021,0
18023,0
18025,0
18027,0.5
18029,0.2
18031,0.1
18033,0.1
18035,0
18037,0.3
18039,0.1
18041,0
18043,0
18045,0.3
18047,0.1
18049,0
18051,0
18053,0.1
18055,0
18057,0.5
18059,0.1
18061,0
18063,0
18065,0
18067,0.1
18069,0.1
18071,0
18073,0
18075,0.1
18077,0
18079,0.3
18081,0.2
18083,0
18085,0.1
18087,0
18089,0
18091,0
18093,0.1
18095,0.1
18097,0
18099,0.1
18101,0
18103,0
18105,0.2
18107,0
18109,0.1
18111,0
18113,0.1
18115,0
18117,0.1
18119,0.1
18121,0.2
18123,0
18125,0
18127,0.1
18129,0
18131,0
18133,0
18135,0
18137,0.1
18139,0.1
18141,0.1
18143,0.1
18145,0.1
18147,0
18149,0
18151,0.1
18153,0
18155,0
18157,0.1
18159,0.1
18161,0
18163,0.1
18165,0
18167,0.1
18169,0.1
18171,0.2
18173,0.4
18175,0.1
18177,0
18179,0
18181,0.1
18183,0
19001,0
19003,0.1
19005,0
19007,0
19009,0
19011,0
19013,0.1
19015,0.1
19017,0.1
19019,0.4
19021,0.3
19023,0
19025,0
19027,0.1
19029,0
19031,0
19033,0.3
19035,0
19037,0
19039,0
19041,0
19043,0.3
19045,0
19047,0
19049,0.6
19051,0.3
19053,0.4
19055,0
19057,0.3
19059,0
19061,0.1
19063,0
19065,0.1
19067,0.3
19069,0
19071,0
19073,0
19075,0.1
19077,0.2
19079,0.1
19081,0.6
19083,0
19085,0.1
19087,0
19089,0
19091,0
19093,0
19095,0.2
19097,0.1
19099,0
19101,0
19103,0.2
19105,0.3
19107,0
19109,0
19111,0
19113,0.2
19115,0
19117,0
19119,0.2
19121,0.2
19123,0.2
19125,0.1
19127,0
19129,0
19131,0.1
19133,0.1
19135,0.1
19137,0.1
19139,0
19141,0
19143,0
19145,0
19147,0
19149,0
19151,0
19153,0.3
19155,0
19157,0.1
19159,0
19161,0.2
19163,0.1
19165,0
19167,0
19169,0.1
19171,0
19173,0.1
19175,0.1
19177,0
19179,0
19181,0.2
19183,0
19185,0
19187,0
19189,0
19191,0.1
19193,0
19195,0
19197,0.2
20001,0
20003,0
20005,0
20007,0
20009,0
20011,0.2
20013,0
20015,0.3
20017,0
20019,0
20021,0.1
20023,0
20025,1.4
20027,0.3
20029,0
20031,0
20033,0
20035,0
20037,0
20039,0
20041,0
20043,0
20045,0
20047,0
20049,0
20051,0.1
20053,0
20055,0.1
20057,0
20059,0
20061,0.2
20063,0
20065,0
20067,0
20069,0.1
20071,0
20073,0
20075,0
20077,0.1
20079,0
20081,0
20083,0
20085,0
20087,0.2
20089,0
20091,0.2
20093,0
20095,0
20097,0
20099,0
20101,0
20103,0
20105,0
20107,0.1
20109,0
20111,0.1
20113,0
20115,0
20117,0
20119,0
20121,0.2
20123,0
20125,0
20127,0
20129,0
20131,0
20133,0
20135,0
20137,0
20139,0
20141,0
20143,0.3
20145,0
20147,0
20149,0.6
20151,0
20153,0
20155,0
20157,0
20159,0
20161,0.1
20163,0
20165,0
20167,0.3
20169,0
20171,0
20173,0
20175,0
20177,0.1
20179,0
20181,0
20183,0
20185,0
20187,0
20189,0
20191,0
20193,0
20195,0
20197,0.4
20199,0
20201,0.2
20203,0
20205,0
20207,0
20209,0.1
21001,0.2
21003,0
21005,0
21007,0.6
21009,0
21011,0.2
21013,0.3
21015,0.2
21017,0.1
21019,0
21021,0
21023,0
21025,0
21027,0
21029,0.1
21031,0.1
21033,0
21035,0
21037,0.1
21039,0.1
21041,0
21043,0
21045,0.2
21047,0
21049,0
21051,0
21053,0
21055,0
21057,0
21059,0
21061,0
21063,0
21065,0.2
21067,0.1
21069,0.1
21071,0
21073,0
21075,0
21077,0.1
21079,0
21081,0
21083,0
21085,0
21087,0
21089,0.1
21091,0.2
21093,0.2
21095,0
21097,0
21099,0
21101,0
21103,0
21105,0
21107,0
21109,0
21111,0.1
21113,0.1
21115,0.2
21117,0
21119,0.1
21121,0.3
21123,0
21125,0.1
21127,0.3
21129,0
21131,0
21133,0
21135,0
21137,0.1
21139,0
21141,0.1
21143,0
21145,0.1
21147,0
21149,0
21151,0
21153,0
21155,0
21157,0.3
21159,0
21161,0
21163,0.2
21165,0
21167,0
21169,0.1
21171,0
21173,0.1
21175,0.2
21177,0
21179,0.5
21181,0
21183,0
21185,0.1
21187,0.9
21189,0
21191,0
21193,0
21195,0
21197,0
21199,0
21201,0
21203,0
21205,0.3
21207,0
21209,0.1
21211,0.1
21213,0
21215,0
21217,0.1
21219,0
21221,0
21223,0
21225,0
21227,0.1
21229,0
21231,0.3
21233,0
21235,0
21237,0
21239,0.2
22001,0.1
22003,0
22005,0.7
22007,0.1
22009,0.2
22011,0.2
22013,0
22015,0.6
22017,0.1
22019,0.1
22021,0
22023,0
22025,0.1
22027,0.1
22029,0.3
22031,0.2
22033,0.2
22035,0.3
22037,0
22039,0
22041,0.1
22043,0.2
22045,0.1
22047,0.2
22049,0
22051,0
22053,0.1
22055,0.4
22057,0
22059,0
22061,0.1
22063,0.5
22065,0.1
22067,0.4
22069,0.1
22071,0.1
22073,0.1
22075,0.2
22077,0
22079,0.2
22081,0.5
22083,0.3
22085,0.2
22087,0.1
22089,0.1
22091,0
22093,0.2
22095,0
22097,0.1
22099,0.1
22101,0.1
22103,0.2
22105,0.1
22107,0
22109,0
22111,0.2
22113,0
22115,0.3
22117,0
22119,0.2
22121,0.5
22123,0
22125,0
22127,0.1
23001,0
23003,0
23005,0.1
23007,0
23009,0
23011,0.1
23013,0
23015,0
23017,0
23019,0.1
23021,0.1
23023,0
23025,0
23027,0.1
23029,0.1
23031,0.1
24001,0
24003,0.2
24005,0.1
24009,0.1
24011,0
24013,0.1
24015,0.1
24017,0.1
24019,0
24021,0.1
24023,0
24025,0.1
24027,0.3
24029,0
24031,0.1
24033,0.1
24035,0.2
24037,0.1
24039,0
24041,0.4
24043,0.2
24045,0
24047,0
24510,0
25001,0
25003,0
25005,0
25007,0
25009,0
25011,0.1
25013,0
25015,0
25017,0.1
25019,0
25021,0.1
25023,0.1
25025,0.1
25027,0
26001,0
26003,0.2
26005,0.2
26007,0
26009,0
26011,0
26013,0.2
26015,0.1
26017,0.1
26019,0
26021,0
26023,0
26025,0
26027,0.2
26029,0.1
26031,0
26033,0
26035,0
26037,0.1
26039,0.1
26041,0.1
26043,0
26045,0
26047,0
26049,0
26051,0
26053,0
26055,0.1
26057,0
26059,0.1
26061,0.1
26063,0
26065,0
26067,0.1
26069,0
26071,0
26073,0
26075,0.1
26077,0.1
26079,0.1
26081,0.1
26083,0.2
26085,0
26087,0
26089,0
26091,0.2
26093,0.1
26095,0
26097,0
26099,0
26101,0.1
26103,0.1
26105,0
26107,0
26109,0
26111,0.1
26113,0
26115,0
26117,0.1
26119,0
26121,0
26123,0.1
26125,0.1
26127,0.1
26129,0.1
26131,0
26133,0
26135,0
26137,0
26139,0.1
26141,0
26143,0
26145,0
26147,0
26149,0.1
26151,0
26153,0
26155,0
26157,0
26159,0.1
26161,0.1
26163,0
26165,0
27001,0.1
27003,0.1
27005,0
27007,0.3
27009,0
27011,0.2
27013,0.1
27015,0
27017,0
27019,0.1
27021,0.1
27023,0
27025,0.1
27027,0.4
27029,0.1
27031,0
27033,0
27035,0.1
27037,0.1
27039,0
27041,0.2
27043,0
27045,0.2
27047,0
27049,0
27051,0.3
27053,0.1
27055,0.1
27057,0
27059,0.1
27061,0
27063,0
27065,0
27067,0.1
27069,0
27071,0
27073,0.2
27075,0
27077,0
27079,0
27081,0
27083,0.1
27085,0.1
27087,0
27089,0
27091,0
27093,0.1
27095,0.2
27097,0
27099,0
27101,0
27103,0.1
27105,0
27107,0.2
27109,0.2
27111,0.1
27113,0.2
27115,0
27117,0.2
27119,0.2
27121,0
27123,0
27125,0.2
27127,0.1
27129,0.1
27131,0
27133,0
27135,0
27137,0
27139,0.1
27141,0.3
27143,0.1
27145,0.1
27147,0
27149,0
27151,0
27153,0.1
27155,0
27157,0.1
27159,0
27161,0.2
27163,0.1
27165,0.2
27167,0
27169,0
27171,0.1
27173,0
28001,0
28003,0
28005,0.2
28007,0.1
28009,0
28011,0
28013,0
28015,0.1
28017,0
28019,0
28021,0
28023,0.2
28025,0
28027,0.1
28029,0
28031,0.1
28033,0.2
28035,0.2
28037,0
28039,0
28041,0
28043,0
28045,0
28047,0.2
28049,0.1
28051,0
28053,0
28055,0
28057,0.3
28059,0.1
28061,0.1
28063,0
28065,0
28067,0.1
28069,0
28071,0.4
28073,0.3
28075,0
28077,0.1
28079,0
28081,0.1
28083,0.6
28085,0.2
28087,0.1
28089,0.1
28091,0
28093,0
28095,0
28097,0.2
28099,0
28101,0
28103,0
28105,0.1
28107,0.3
28109,0.1
28111,0.9
28113,0.2
28115,0
28117,0
28119,0
28121,0.1
28123,0
28125,0
28127,0
28129,0
28131,0
28133,0.3
28135,0
28137,0
28139,0
28141,0
28143,0
28145,0.1
28147,0.1
28149,0
28151,0
28153,0
28155,0
28157,0
28159,0.4
28161,0
28163,0
29001,0.1
29003,0
29005,0
29007,0
29009,0.2
29011,0
29013,0.4
29015,0.4
29017,0.1
29019,0.1
29021,0.1
29023,0.4
29025,0.3
29027,0.1
29029,0.1
29031,0.1
29033,0.1
29035,0
29037,0.1
29039,0.1
29041,0
29043,0.3
29045,0.1
29047,0.1
29049,0
29051,0.1
29053,0.1
29055,0
29057,0
29059,0
29061,0.1
29063,0
29065,0
29067,0
29069,0.1
29071,0
29073,0
29075,0.1
29077,0
29079,0
29081,0.1
29083,0.3
29085,0
29087,0
29089,0
29091,0
29093,0.1
29095,0
29097,0.1
29099,0.1
29101,0.1
29103,0
29105,0
29107,0
29109,0
29111,0.2
29113,0.1
29115,0
29117,0
29119,0.2
29121,0
29123,0
29125,0
29127,0
29129,0.2
29131,0
29133,0
29135,0
29137,0
29139,0
29141,0
29143,0
29145,0
29147,0.3
29149,0
29151,0.2
29153,0
29155,0.1
29157,0
29159,0
29161,0
29163,0.2
29165,0.1
29167,0.3
29169,0
29171,0
29173,0
29175,0
29177,0
29179,0
29181,0
29183,0.2
29185,0.4
29186,0
29187,0.1
29189,0.1
29195,0
29197,0
29199,0
29201,0
29203,0.1
29205,0
29207,0
29209,0
29211,0
29213,0.1
29215,0
29217,0
29219,0
29221,0
29223,0
29225,0
29227,0
29229,0
29510,0
30001,0
30003,0
30005,0
30007,0
30009,0
30011,0
30013,0.1
30015,0
30017,0.1
30019,0
30021,0
30023,0
30025,0.1
30027,0
30029,0.1
30031,0.2
30033,0
30035,0
30037,0
30039,0.1
30041,0
30043,0
30045,0
30047,0.1
30049,0.2
30051,0
30053,0
30055,0
30057,0
30059,0
30061,0
30063,0.3
30065,0.4
30067,0
30069,0
30071,0
30073,0
30075,0
30077,0
30079,0
30081,0
30083,0.9
30085,0.1
30087,0
30089,0
30091,0.3
30093,0.1
30095,0.2
30097,0
30099,0
30101,0
30103,0
30105,0
30107,0
30109,0
30111,0.1
31001,0
31003,0.1
31005,0
31007,0
31009,0
31011,0
31013,0
31015,0
31017,0
31019,0.1
31021,0.3
31023,0
31025,0
31027,0.1
31029,0
31031,0
31033,0
31035,0
31037,0
31039,0
31041,0
31043,0.3
31045,0
31047,0.1
31049,0
31051,0
31053,0.1
31055,0.2
31057,0.4
31059,0.1
31061,0
31063,0
31065,0
31067,0
31069,0
31071,0.4
31073,0
31075,0
31077,0.6
31079,0.2
31081,0
31083,0
31085,0
31087,0
31089,0.1
31091,0
31093,0
31095,0
31097,0
31099,0
31101,0
31103,0
31105,0
31107,0
31109,0.1
31111,0
31113,0.5
31115,0
31117,0
31119,0.1
31121,0
31123,0
31125,0
31127,0.3
31129,0
31131,0.1
31133,0
31135,0
31137,0
31139,0
31141,0.1
31143,0
31145,0
31147,0
31149,0
31151,0
31153,0.1
31155,0
31157,0
31159,0.1
31161,0
31163,0
31165,0
31167,0.2
31169,0
31171,0
31173,0
31175,0
31177,0
31179,0
31181,0
31183,0
31185,0
32001,0.1
32003,0.2
32005,0.1
32007,0.1
32009,0
32011,0
32013,0.3
32015,0.4
32017,0
32019,0.1
32021,0
32023,0
32027,0
32029,0
32031,0.1
32033,0
32510,0
33001,0
33003,0
33005,0
33007,0
33009,0
33011,0.1
33013,0.1
33015,0.1
33017,0
33019,0
34001,0
34003,0.1
34005,0.1
34007,0
34009,0.1
34011,0.1
34013,0
34015,0.1
34017,0
34019,0
34021,0.1
34023,0.1
34025,0.1
34027,0.1
34029,0.2
34031,0
34033,0
34035,0.1
34037,0
34039,0.1
34041,0
35001,0.1
35003,0
35005,0
35006,0.1
35007,0
35009,0
35011,0
35013,0.1
35015,0.3
35017,0.1
35019,0
35021,0
35023,0
35025,0.2
35027,0.1
35028,0
35029,0
35031,0
35033,0
35035,0.1
35037,0
35039,0
35041,0.2
35043,0.2
35045,0
35047,0
35049,0.1
35051,0
35053,0.6
35055,0.1
35057,0
35059,0
35061,0.2
36001,0.1
36003,0.1
36005,0
36007,0.1
36009,0.1
36011,0
36013,0
36015,0
36017,0
36019,0
36021,0
36023,0
36025,0
36027,0.1
36029,0.1
36031,0.1
36033,0.1
36035,0
36037,0
36039,0
36041,0.2
36043,0
36045,0.1
36047,0
36049,0.2
36051,0
36053,0
36055,0
36057,0.1
36059,0
36061,0
36063,0
36065,0
36067,0
36069,0.1
36071,0.1
36073,0.1
36075,0
36077,0.2
36079,0
36081,0
36083,0.1
36085,0
36087,0.1
36089,0
36091,0.1
36093,0
36095,0
36097,0
36099,0
36101,0
36103,0.1
36105,0
36107,0
36109,0.1
36111,0.1
36113,0.1
36115,0
36117,0.1
36119,0
36121,0
36123,0
37001,0
37003,0
37005,0
37007,0
37009,0.1
37011,0.1
37013,0
37015,0.5
37017,0
37019,0.2
37021,0.1
37023,0
37025,0.2
37027,0
37029,0.3
37031,0.1
37033,0.1
37035,0.1
37037,0.4
37039,0
37041,0
37043,0
37045,0.1
37047,0
37049,0.1
37051,0.1
37053,0.3
37055,0
37057,0.1
37059,0.2
37061,0.1
37063,0.3
37065,0.1
37067,0.1
37069,0.1
37071,0
37073,0
37075,0.5
37077,0.2
37079,0
37081,0.1
37083,0.3
37085,0.1
37087,0.1
37089,0
37091,0
37093,0.1
37095,0
37097,0.2
37099,0.2
37101,0.3
37103,0
37105,0
37107,0.1
37109,0.2
37111,0.1
37113,0.1
37115,0
37117,0
37119,0.2
37121,0
37123,0.1
37125,0.1
37127,0.2
37129,0.1
37131,0
37133,0.2
37135,0.1
37137,0
37139,0
37141,0.2
37143,0
37145,0.2
37147,0.1
37149,0
37151,0.1
37153,0
37155,0
37157,0
37159,0.1
37161,0
37163,0
37165,0
37167,0.1
37169,0
37171,0
37173,0
37175,0
37177,0
37179,0.2
37181,0
37183,0.3
37185,0.2
37187,0
37189,0
37191,0.1
37193,0
37195,0
37197,0
37199,0
38001,0
38003,0
38005,0
38007,0
38009,0
38011,0
38013,0.2
38015,0.5
38017,0.5
38019,0
38021,0
38023,0
38025,0.8
38027,0.5
38029,0
38031,0
38033,0
38035,0.4
38037,0
38039,0
38041,0
38043,0
38045,0
38047,0
38049,0
38051,0
38053,1.3
38055,0.1
38057,0
38059,0.4
38061,0.2
38063,0
38065,0
38067,0.1
38069,0
38071,0.2
38073,0.1
38075,0
38077,0
38079,0.4
38081,0.1
38083,0
38085,0
38087,0.4
38089,0.3
38091,0.7
38093,0.1
38095,0
38097,0
38099,0
38101,0.4
38103,0
38105,1.3
39001,0.1
39003,0
39005,0
39007,0
39009,0.1
39011,0.2
39013,0
39015,0.1
39017,0
39019,0.1
39021,0
39023,0
39025,0.2
39027,0
39029,0
39031,0.1
39033,0
39035,0
39037,0.1
39039,0
39041,0.4
39043,0.1
39045,0
39047,0.1
39049,0.2
39051,0
39053,0.1
39055,0.1
39057,0.2
39059,0.1
39061,0.1
39063,0
39065,0
39067,0
39069,0
39071,0
39073,0
39075,0.1
39077,0
39079,0
39081,0.2
39083,0
39085,0
39087,0
39089,0.1
39091,0
39093,0.1
39095,0
39097,0.1
39099,0
39101,0
39103,0.1
39105,0
39107,0.1
39109,0.1
39111,0.1
39113,0
39115,0.1
39117,0
39119,0
39121,0.1
39123,0.1
39125,0
39127,0
39129,0
39131,0
39133,0.1
39135,0
39137,0.1
39139,0
39141,0.1
39143,0
39145,0
39147,0.1
39149,0
39151,0
39153,0
39155,0
39157,0
39159,0.5
39161,0
39163,0.8
39165,0.2
39167,0.1
39169,0.1
39171,0.1
39173,0.1
39175,0.2
40001,0
40003,0
40005,0.1
40007,0
40009,0.2
40011,0
40013,0.4
40015,0.1
40017,0.4
40019,0.1
40021,0
40023,0.3
40025,0
40027,0.6
40029,0.1
40031,0.1
40033,0
40035,0.1
40037,0.2
40039,0
40041,0.1
40043,0.4
40045,0
40047,0.1
40049,0.1
40051,0.2
40053,0
40055,0
40057,0
40059,0
40061,0.2
40063,0
40065,0.3
40067,0
40069,0
40071,0
40073,0
40075,0
40077,0.1
40079,0.2
40081,0.1
40083,0.2
40085,0.1
40087,0.5
40089,0
40091,0
40093,0.1
40095,0
40097,0
40099,0
40101,0.1
40103,0.2
40105,0.1
40107,0.2
40109,0.2
40111,0
40113,0.1
40115,0
40117,0.1
40119,0.1
40121,0.1
40123,0
40125,0.2
40127,0
40129,0
40131,0.2
40133,0
40135,0.1
40137,0.2
40139,0.1
40141,0
40143,0.2
40145,0.1
40147,0.3
40149,0
40151,0
40153,0.1
41001,0
41003,0.2
41005,0.2
41007,0.3
41009,0.2
41011,0
41013,0.2
41015,0
41017,0.2
41019,0.1
41021,0.3
41023,0
41025,0
41027,0.1
41029,0.3
41031,0
41033,0.1
41035,0.1
41037,0
41039,0.1
41041,0
41043,0
41045,0
41047,0.1
41049,0
41051,0.1
41053,0.4
41055,0
41057,0
41059,0.1
41061,0.3
41063,0
41065,0.1
41067,0.1
41069,0
41071,0.2
42001,0
42003,0.1
42005,0
42007,0
42009,0.1
42011,0.2
42013,0
42015,0.1
42017,0.1
42019,0.1
42021,0
42023,0
42025,0.1
42027,0.1
42029,0.1
42031,0.1
42033,0
42035,0
42037,0.1
42039,0
42041,0.1
42043,0.1
42045,0
42047,0
42049,0.1
42051,0.1
42053,0
42055,0.1
42057,0
42059,0
42061,0
42063,0.1
42065,0.1
42067,0.1
42069,0
42071,0.1
42073,0.1
42075,0.1
42077,0.1
42079,0
42081,0
42083,0.1
42085,0
42087,0
42089,0
42091,0
42093,0
42095,0.1
42097,0
42099,0.1
42101,0.1
42103,0
42105,0
42107,0
42109,0.1
42111,0.1
42113,0
42115,0.1
42117,0
42119,0
42121,0.1
42123,0.1
42125,0.1
42127,0
42129,0
42131,0.1
42133,0.1
44001,0.1
44003,0
44005,0.2
44007,0
44009,0
45001,0
45003,0.1
45005,0
45007,0.2
45009,0
45011,0
45013,0.2
45015,0.3
45017,0
45019,0.2
45021,0.1
45023,0.1
45025,0.1
45027,0
45029,0.2
45031,0.1
45033,0.2
45035,0.2
45037,0.2
45039,0
45041,0
45043,0.2
45045,0.2
45047,0.1
45049,0
45051,0.1
45053,0.6
45055,0
45057,0.4
45059,0.2
45061,0
45063,0.3
45065,0.6
45067,0.4
45069,0
45071,0.2
45073,0
45075,0
45077,0
45079,0.1
45081,0
45083,0.1
45085,0.1
45087,0.1
45089,0.1
45091,0.4
46003,0
46005,0.1
46007,0
46009,0
46011,0
46013,0
46015,0
46017,0
46019,0
46021,0
46023,0.2
46025,0
46027,0
46029,0.9
46031,0.3
46033,0.1
46035,0
46037,0.2
46039,0
